product_id,color_id,product_name,product_price,currency,product_color,category,image_urls,product_url,filename,relative_path
10L033DPV.24PP,24PP,WALLET ON CHAIN MARGO in Shiny calfskin; Pastel Pink,2250,USD,Pastel Pink,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.24PP_1_SS24_P2_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.24PP_2_SS24_P2_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.24PP.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.11LY,11LY,WALLET ON CHAIN MARGO in Shiny calfskin; Light Yellow,2250,USD,Light Yellow,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.11LY_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.11LY_2_SS24_P1_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.11LY.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.01BC,01BC,WALLET ON CHAIN MARGO in Shiny calfskin; White,2250,USD,White,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.01BC_1_SS24_P2_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.01BC_2_SS24_P2_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.01BC.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.08OA,08OA,WALLET ON CHAIN MARGO in Shiny calfskin; Moon,2250,USD,Moon,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.08OA_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.08OA_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.08OA.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.29CO,29CO,WALLET ON CHAIN MARGO in Shiny calfskin; Celadon,2250,USD,Celadon,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.29CO_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.29CO_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.29CO.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.31GC,31GC,WALLET ON CHAIN MARGO in Shiny calfskin; GREEN CLAY,2250,USD,GREEN CLAY,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.31GC_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.31GC_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.31GC.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L462DQB.04LU,04LU,WALLET ON CHAIN MARGO in TRIOMPHE CANVAS and calfskin; Tan,1950,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L462DQB.04LU_1_SPR23_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L462DQB.04LU_2_SPR23_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/wallet-on-chain-margo-in-triomphe-canvas-and-calfskin-10L462DQB.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L462FI6.02GR,02GR,WALLET ON CHAIN MARGO in TRIOMPHE CANVAS AND CALFSKIN; Grege,1950,USD,Grege,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L462FI6.02GR_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L462FI6.02GR_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/wallet-on-chain-margo-in-triomphe-canvas-and-calfskin-10L462FI6.02GR.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.07LG,07LG,WALLET ON CHAIN MARGO in Shiny calfskin; Blue Grey,2250,USD,Blue Grey,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.07LG_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.07LG_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.07LG.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.29AG,29AG,WALLET ON CHAIN MARGO in Shiny calfskin; ALMOND GREEN,2250,USD,ALMOND GREEN,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.29AG_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.29AG_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.29AG.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.32LA,32LA,WALLET ON CHAIN MARGO in Shiny calfskin; Light Lilac,2250,USD,Light Lilac,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.32LA_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.32LA_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.32LA.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L033DPV.01SL,01SL,WALLET ON CHAIN MARGO in Shiny calfskin; Sunlight,2250,USD,Sunlight,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L033DPV.01SL_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L033DPV.01SL_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-shiny-calfskin-10L033DPV.01SL.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L462FE1.07AT,07AT,WALLET ON CHAIN MARGO in DENIM WITH TRIOMPHE ALL-OVER EMBROIDERY AND CALFSKIN; Navy / Tan,2150,USD,Navy / Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L462FE1.07AT_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L462FE1.07AT_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/margo/wallet-on-chain-margo-in-denim-with-triomphe-all-over-embroidery-and-calfskin-10L462FE1.07AT.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L972DQB.04LU,04LU,MULTIPOCHETTE in TRIOMPHE CANVAS and calfskin; Tan,2000,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L972DQB.04LU_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L972DQB.04LU_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/multipochette-in-triomphe-canvas-and-calfskin-10L972DQB.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L972FI6.02GR,02GR,MULTIPOCHETTE in TRIOMPHE CANVAS AND CALFSKIN; Grege,2000,USD,Grege,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L972FI6.02GR_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L972FI6.02GR_2_SS24_P1_W.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/multipochette-in-triomphe-canvas-and-calfskin-10L972FI6.02GR.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I512DQB.04LU,04LU,MINI CLAUDE in TRIOMPHE CANVAS and calfskin; Tan,1250,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I512DQB.04LU_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/10I512DQB.04LU_2_SP22.jpg",/en-us/celine-shop-women/mini-bags/claude/mini-claude-in-triomphe-canvas-and-calfskin-10I512DQB.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I512FVM.11BY,11BY,MINI CLAUDE in TRIOMPHE CANVAS BRIGHT YELLOW; Bright Yellow,1300,USD,Bright Yellow,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I512FVM.11BY_1_SS24_P2_W.jpg, https://twicpics.celine.com/product-prd/images/large/10I512FVM.11BY_2_SS24_P2_W.jpg",/en-us/celine-shop-women/mini-bags/new/mini-claude-in-triomphe-canvas-bright-yellow-10I512FVM.11BY.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I512FIX.19LE,19LE,MINI CLAUDE in Triomphe Canvas with leopard print; Leopard,1350,USD,Leopard,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I512FIX.19LE_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/10I512FIX.19LE_2_SS24_P1_W.jpg",/en-us/celine-shop-women/mini-bags/claude/mini-claude-in-triomphe-canvas-with-leopard-print-10I512FIX.19LE.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L462DQB.04LU,04LU,WALLET ON CHAIN MARGO in TRIOMPHE CANVAS and calfskin; Tan,1950,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L462DQB.04LU_1_SPR23_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L462DQB.04LU_2_SPR23_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/wallet-on-chain-margo-in-triomphe-canvas-and-calfskin-10L462DQB.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L462FI6.02GR,02GR,WALLET ON CHAIN MARGO in TRIOMPHE CANVAS AND CALFSKIN; Grege,1950,USD,Grege,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L462FI6.02GR_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L462FI6.02GR_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/wallet-on-chain-margo-in-triomphe-canvas-and-calfskin-10L462FI6.02GR.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10K642ECM.04LU,04LU,HALF MOON CASE TRIOMPHE CANVAS; Tan,1750,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10K642ECM.04LU_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10K642ECM.04LU_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/half-moon-case-triomphe-canvas-10K642ECM.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L052EGP.04LU,04LU,Box on chain CUIR TRIOMPHE in TRIOMPHE CANVAS and calfskin; Tan,1950,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L052EGP.04LU_1_SPR23_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10L052EGP.04LU_2_SPR23_V2.jpg",/en-us/celine-shop-women/mini-bags/cuir-triomphe/box-on-chain-cuir-triomphe-in-triomphe-canvas-and-calfskin-10L052EGP.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10J582EGP.04LU,04LU,MINI CAMERA SHOULDER BAG CUIR TRIOMPHE in TRIOMPHE CANVAS and calfskin; Tan,1250,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10J582EGP.04LU_1_FALL22.jpg, https://twicpics.celine.com/product-prd/images/large/10J582EGP.04LU_2_FALL22.jpg",/en-us/celine-shop-women/mini-bags/cuir-triomphe/mini-camera-shoulder-bag-cuir-triomphe-in-triomphe-canvas-and-calfskin-10J582EGP.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10E382CBX.04LU,04LU,Clutch with Chain in Triomphe canvas and Lambskin; Tan,990,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10E382CBX.04LU_1_LIB_V4.jpg, https://twicpics.celine.com/product-prd/images/large/10E382CBX.04LU_2_LIB_V4.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/clutch-with-chain-in-triomphe-canvas-and-lambskin-10E382CBX.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10E382CBX.01TA,01TA,Clutch with Chain in Triomphe canvas and Lambskin; White/Tan,990,USD,White/Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10E382CBX.01TA_1_LIB_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/10E382CBX.01TA_2_LIB_W_V3.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/clutch-with-chain-in-triomphe-canvas-and-lambskin-10E382CBX.01TA.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I602DS1.04LU,04LU,MINI AVA in Triomphe canvas and calfskin; Tan,990,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I602DS1.04LU_1_WIN21_v2.jpg, https://twicpics.celine.com/product-prd/images/large/10I602DS1.04LU_2_WIN21_v2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-ava-in-triomphe-canvas-and-calfskin-10I602DS1.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10D852CG9.04LU,04LU,Wallet on strap in Triomphe Canvas and Smooth Lambskin; Tan,1700,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10D852CG9.04LU_1_SPR20_404134v2.jpg, https://twicpics.celine.com/product-prd/images/large/10D852CG9.04LU_2_SPR20_404152v2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/wallet-on-strap-in-triomphe-canvas-and-smooth-lambskin-10D852CG9.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I592DQ2.04LU,04LU,CLUTCH ON STRAP TABOU in Triomphe canvas and calfskin; Tan,1600,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I592DQ2.04LU_1_FALL22_V3.jpg, https://twicpics.celine.com/product-prd/images/large/10I592DQ2.04LU_2_FALL22_V3.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/clutch-on-strap-tabou-in-triomphe-canvas-and-calfskin-10I592DQ2.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
194372BZK.04LU,04LU,Mini Vertical Cabas in Triomphe Canvas and calfskin with Celine print; Tan,1550,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/194372BZK.04LU_1_FALL20_723665v1.jpg, https://twicpics.celine.com/product-prd/images/large/194372BZK.04LU_2_FALL20_723669v1.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-vertical-cabas-in-triomphe-canvas-and-calfskin-with-celine-print-194372BZK.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
194372BZK.01BC,01BC,Mini Vertical Cabas in Triomphe Canvas and calfskin with Celine print; White,1550,USD,White,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/194372BZK.01BC_1_LIB_613841_V2.jpg, https://twicpics.celine.com/product-prd/images/large/194372BZK.01BC_2_LIB_613842_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-vertical-cabas-in-triomphe-canvas-and-calfskin-with-celine-print-194372BZK.01BC.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
196702BZJ.04LU,04LU,Mini Besace in Triomphe Canvas and calfskin; Tan,1350,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/196702BZJ.04LU_1_FALL21_v2.jpg, https://twicpics.celine.com/product-prd/images/large/196702BZJ.04LU_2_FALL21_v2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-besace-in-triomphe-canvas-and-calfskin-196702BZJ.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
196702BZJ.01BC,01BC,Mini Besace in Triomphe Canvas and calfskin; White,1350,USD,White,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/196702BZJ.01BC_1_FALL21_v3.jpg, https://twicpics.celine.com/product-prd/images/large/196702BZJ.01BC_2_FALL21_v3.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-besace-in-triomphe-canvas-and-calfskin-196702BZJ.01BC.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10J762CZ1.04LU,04LU,MINI VANITY CASE in Triomphe Canvas and Calfskin; Tan,1200,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10J762CZ1.04LU_1_FALL22_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10J762CZ1.04LU_2_FALL22_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/mini-vanity-case-in-triomphe-canvas-and-calfskin-10J762CZ1.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10M022FIF.04LU,04LU,VANITY BOX in TRIOMPHE CANVAS AND CALFSKIN; Tan,1800,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10M022FIF.04LU_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/10M022FIF.04LU_2_FW23_W_V2.jpg",/en-us/celine-shop-women/mini-bags/triomphe-canvas/vanity-box-in-triomphe-canvas-and-calfskin-10M022FIF.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10M432FWI.02NT,02NT,MULTIPOCHETTE in RAFFIA; Natural / Tan,2700,USD,Natural / Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10M432FWI.02NT_1_SS24_P2_W.jpg, https://twicpics.celine.com/product-prd/images/large/10M432FWI.02NT_2_SS24_P2_W.jpg",/en-us/celine-shop-women/mini-bags/new/multipochette-in-raffia-10M432FWI.02NT.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10M582DZ2.02NT,02NT,NANO SUPPLE CELINE CLASSIC PANIER in RAFFIA AND CALFSKIN; Natural / Tan,1300,USD,Natural / Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10M582DZ2.02NT_1_SS24_P2_W.jpg, https://twicpics.celine.com/product-prd/images/large/10M582DZ2.02NT_2_SS24_P2_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/nano-supple-celine-classic-panier-in-raffia-and-calfskin-10M582DZ2.02NT.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10K123ESN.04LU,04LU,MINI ROMY in SUPPLE CALFSKIN; Tan,2300,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10K123ESN.04LU_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10K123ESN.04LU_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/mini-romy-in-supple-calfskin-10K123ESN.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10K123ESN.02LS,02LS,MINI ROMY in SUPPLE CALFSKIN; Light Stone,2300,USD,Light Stone,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10K123ESN.02LS_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/10K123ESN.02LS_2_SS24_P1_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/mini-romy-in-supple-calfskin-10K123ESN.02LS.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10L773ETZ.38NO,38NO,CLUTCH SOIR in SHINY CALFSKIN; Black,2850,USD,Black,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10L773ETZ.38NO_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10L773ETZ.38NO_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/clutch-soir-in-shiny-calfskin-10L773ETZ.38NO.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
197983BEY.38NO,38NO,MINI 16 in satinated calfskin; Black,3700,USD,Black,HANDBAGS,"https://twicpics.celine.com/product-prd/images/large/197983BEY.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/197983BEY.38NO_2_SP22.jpg",/en-us/celine-shop-women/handbags/16/mini-16-in-satinated-calfskin-197983BEY.38NO.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
197984BF2.38NO,38NO,MINI 16 in Lizard; Black,7700,USD,Black,HANDBAGS,"https://twicpics.celine.com/product-prd/images/large/197984BF2.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/197984BF2.38NO_2_SP22.jpg",/en-us/celine-shop-women/handbags/16/mini-16-in-lizard-197984BF2.38NO.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
197984BF2.02VG,02VG,MINI 16 in Lizard; Natural,7700,USD,Natural,HANDBAGS,"https://twicpics.celine.com/product-prd/images/large/197984BF2.02VG_1_WIN22.jpg, https://twicpics.celine.com/product-prd/images/large/197984BF2.02VG_2_WIN22.jpg",/en-us/celine-shop-women/handbags/16/mini-16-in-lizard-197984BF2.02VG.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
197984BF3.38NO,38NO,MINI 16 in porosus crocodile; Black,,,Black,HANDBAGS,"https://twicpics.celine.com/product-prd/images/large/197984BF3.38NO_1_WIN22.jpg, https://twicpics.celine.com/product-prd/images/large/197984BF3.38NO_2_WIN22.jpg",/en-us/celine-shop-women/handbags/16/mini-16-in-porosus-crocodile-197984BF3.38NO.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10G453CQ7.04LU,04LU,SMALL 16 WALLET ON CHAIN in Shiny Calfskin; Tan,1600,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10G453CQ7.04LU_1_FALL22.jpg, https://twicpics.celine.com/product-prd/images/large/10G453CQ7.04LU_2_FALL22.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/small-16-wallet-on-chain-in-shiny-calfskin-10G453CQ7.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I593DQ1.04LU,04LU,CLUTCH ON STRAP TABOU in Smooth calfskin; Tan,1800,USD,Tan,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I593DQ1.04LU_1_FALL22_V4.jpg, https://twicpics.celine.com/product-prd/images/large/10I593DQ1.04LU_2_FALL22_V3.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/clutch-on-strap-tabou-in-smooth-calfskin-10I593DQ1.04LU.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I593DQ1.24PI,24PI,CLUTCH ON STRAP TABOU in Smooth calfskin; Pink,1800,USD,Pink,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I593DQ1.24PI_1_SUM23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/10I593DQ1.24PI_2_SUM23.jpg",/en-us/celine-shop-women/mini-bags/more-lines/other-lines/clutch-on-strap-tabou-in-smooth-calfskin-10I593DQ1.24PI.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I513DPV.29AG,29AG,MINI CLAUDE in Shiny calfskin; ALMOND GREEN,1300,USD,ALMOND GREEN,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I513DPV.29AG_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/10I513DPV.29AG_2_FW23_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/claude/mini-claude-in-shiny-calfskin-10I513DPV.29AG.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
10I512FCW.01BC,01BC,MINI CLAUDE in TEXTILE WITH TRIOMPHE PRINT AND CALFSKIN; White,1250,USD,White,MINI BAGS,"https://twicpics.celine.com/product-prd/images/large/10I512FCW.01BC_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/10I512FCW.01BC_2_SS24_P1_W.jpg",/en-us/celine-shop-women/mini-bags/more-lines/claude/mini-claude-in-textile-with-triomphe-print-and-calfskin-10I512FCW.01BC.html,_nav=A0321-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-women\mini-bags\_nav=A0321-VIEW-ALL.html
