category,product_name,product_id,product_url,image_url,full_price,discount_price,filename
women_shoes,Tequila Sandal Flat,TQLFLAS0-NPL-LCO,https://www.aquazzura.com/us_en/shoes/tequila-sandal-flat-light-copper-tqlflas0-npl-lco.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQLFLAS0-NPL-LCO_02.jpg?fit=crop&w=800&h=1000,"$ 1,050",,women_shoes.html
women_shoes,Maxi-Tequila Sandal 105,MXQHIGS0-NPL-CCC,https://www.aquazzura.com/us_en/shoes/maxi-tequila-sandal-105-silver-mxqhigs0-npl-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/M/X/MXQHIGS0-NPL-CCC_02.jpg?fit=crop&w=800&h=1000,"$ 1,395",980,women_shoes.html
women_shoes,Maxi-Tequila Sandal Flat,MXQFLAS0-NPL-CCC,https://www.aquazzura.com/us_en/shoes/maxi-tequila-sandal-flat-silver-mxqflas0-npl-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/M/X/MXQFLAS0-NPL-CCC_03.jpg?fit=crop&w=800&h=1000,"$ 1,050",735,women_shoes.html
women_shoes,Tequila Plexi Sandal 105,TQPHIGS0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/tequila-plexi-sandal-105-silver-tqphigs0-spp-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQPHIGS0-SPP-CCC_02.jpg?fit=crop&w=800&h=1000,"$ 1,450",,women_shoes.html
women_shoes,Tequila Plexisandal Flat,TQPFLAS0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/tequila-plexisandal-flat-silver-tqpflas0-spp-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQPFLAS0-SPP-CCC_02.jpg?fit=crop&w=800&h=1000,$ 925,,women_shoes.html
women_shoes,Olie Plateau 115,OLEHIGB1-SSY-CCC,https://www.aquazzura.com/us_en/shoes/olie-plateau-115-silver-olehigb1-ssy-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/O/L/OLEHIGB1-SSY-CCC_02.jpg?fit=crop&w=800&h=1000,$ 875,,women_shoes.html
women_shoes,Love Me Sandal 85,LVMMIDS0-NPL-CCC,https://www.aquazzura.com/us_en/shoes/love-me-sandal-85-silver-lvmmids0-npl-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/V/LVMMIDS0-NPL-CCC_02.jpg?fit=crop&w=800&h=1000,"$ 1,095",,women_shoes.html
women_shoes,So Nude Plexi Sandal 105,SNPHIGS0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-plexi-sandal-105-silver-snphigs0-spp-ccc.html,/img/dump.9e9b708f.png,$ 695,490,women_shoes.html
women_shoes,So Nude Sandal 85,SNUMIDS0-SSY-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-85-silver-snumids0-ssy-ccc.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,So Nude Plexi Block Sandal 85,SPBMIDS0-SYP-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-plexi-block-sandal-85-silver-spbmids0-syp-ccc.html,/img/dump.9e9b708f.png,$ 750,525,women_shoes.html
women_shoes,So Nude Plexi Sandal 85,SNPMIDS0-SPP-SOG,https://www.aquazzura.com/us_en/shoes/so-nude-plexi-sandal-85-soft-gold-snpmids0-spp-sog.html,/img/dump.9e9b708f.png,$ 695,490,women_shoes.html
women_shoes,Gatsby Plexi Sling 75,GASMIDL0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/gatsby-plexi-sling-75-silver-gasmidl0-spp-ccc.html,/img/dump.9e9b708f.png,"$ 1,250",,women_shoes.html
women_shoes,Gatsby Mule 75,GASMIDM0-SPE-CCC,https://www.aquazzura.com/us_en/shoes/gatsby-mule-75-silver-gasmidm0-spe-ccc.html,/img/dump.9e9b708f.png,"$ 1,250",,women_shoes.html
women_shoes,Movie Mule 105,MVIHIGM0-SYV-CCC,https://www.aquazzura.com/us_en/shoes/movie-mule-105-silver-mvihigm0-syv-ccc.html,/img/dump.9e9b708f.png,$ 950,,women_shoes.html
women_shoes,So Nude Sandal 50,SNUMIDS1-SSY-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-50-silver-snumids1-ssy-ccc.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,Capalbio Sandal Flat,CPBFLAS0-NPY-TSG,https://www.aquazzura.com/us_en/shoes/capalbio-sandal-flat-tobacco-soft-gold-cpbflas0-npy-tsg.html,/img/dump.9e9b708f.png,$ 625,,women_shoes.html
women_shoes,Aqua Loafer,AQUFLAM0-SPZ-B69,https://www.aquazzura.com/us_en/shoes/aqua-loafer-truffle-aquflam0-spz-b69.html,/img/dump.9e9b708f.png,$ 795,,women_shoes.html
women_shoes,So Nude Sandal 105,SNUHIGS0-SSY-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-105-silver-snuhigs0-ssy-ccc.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,Galactic Flower Sandal 95,GLFHIGS0-SYS-CCC,https://www.aquazzura.com/us_en/shoes/galactic-flower-sandal-95-silver-glfhigs0-sys-ccc.html,/img/dump.9e9b708f.png,"$ 1,350",,women_shoes.html
women_shoes,Olie Sandal 50,OLEMIDS1-SSY-CCC,https://www.aquazzura.com/us_en/shoes/olie-sandal-50-silver-olemids1-ssy-ccc.html,/img/dump.9e9b708f.png,$ 695,,women_shoes.html
