product_id,product_name,product_price,product_color,category,image_urls,product_url,filename
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN9350/CE474992-AC72-430D-84FF-211311EF5F1F/FAN9350_E0B5_SMALL.jpg,https://us.loropiana.com//en/p/woman/katerina-camisole-FAN9350?colorCode=E0B5,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0478/4BDA7E72-D6EF-43CA-84FB-43401405FF15/FAO0478_T1IZ_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0478/CA9ABD7A-9AAB-4619-B129-051FD11143F6/FAO0478_T1IZ_SMALL.jpg",https://us.loropiana.com//en/p/woman/helmer-pants-FAO0478?colorCode=T1IZ,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM8654/F7678BBC-EBF7-4E82-B7BD-5E29E2A66821/FAM8654_D0GY_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM8654/DBC0795D-2AFA-47FF-B3A6-4692E72C2F7E/FAM8654_D0GY_SMALL.jpg",https://us.loropiana.com//en/p/woman/gargano-t-shirt-FAM8654?colorCode=D0GY,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAF/FAF6362/63F9D6B3-681C-4D46-9DF6-AA14493D02FD/FAF6362_D0CP_SMALL.jpg,https://us.loropiana.com//en/p/woman/traveller-jacket-FAF6362?colorCode=D0CP,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0482/65558428-DB4F-46D2-8276-B1F0C91B62FE/FAO0482_30BM_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0482/1CBC1110-2C44-401E-8122-3B4EB0C2A6E4/FAO0482_30BM_SMALL.jpg",https://us.loropiana.com//en/p/woman/jainen-shirt-FAO0482?colorCode=30BM,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6613/946F5E53-0E64-4B7C-A5FF-D36AFBADED99/FAN6613_A0AG_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6613/70EE9788-D5F1-409F-AA2B-2985CE3DF4B7/FAN6613_A0AG_SMALL.jpg",https://us.loropiana.com//en/p/woman/leah-skirt-FAN6613?colorCode=A0AG,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0037/5E11BEFC-ECCC-4D8E-8880-760D65B379F1/FAO0037_T1IZ_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0037/71DC1A7C-10D3-439B-8AE8-83135C63E397/FAO0037_T1IZ_SMALL.jpg",https://us.loropiana.com//en/p/woman/leah-skirt-FAO0037?colorCode=T1IZ,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6347/69D810CB-8707-4E2B-9287-B2CFA50AA52C/FAN6347_F5MU_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6347/726028B9-412A-4491-BBB7-C422614BB30F/FAN6347_F5MU_SMALL.jpg",https://us.loropiana.com//en/p/woman/hotaka-sweater-FAN6347?colorCode=F5MU,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6348/82A991AF-5441-4F12-A514-F7C96584D573/FAN6348_F5MU_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6348/0FDE8C71-45FE-4AFA-9CE8-26C55FA07E92/FAN6348_F5MU_SMALL.jpg",https://us.loropiana.com//en/p/woman/hotaka-pants-FAN6348?colorCode=F5MU,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAM/FAM9893/FCC1EC68-E874-43FB-A354-15B44B915BA8/FAM9893_5J42_SMALL.jpg,https://us.loropiana.com//en/p/woman/neo-andre-shirt-FAM9893?colorCode=5J42,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0416/18803633-1F0B-41E8-96E1-48EFC7E33B26/FAO0416_5J42_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0416/4AA6526D-42CC-4BFA-98E7-DE7C9AC04BBB/FAO0416_5J42_SMALL.jpg",https://us.loropiana.com//en/p/woman/rose-jumpsuit-FAO0416?colorCode=5J42,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6973/A4AD2552-1C2E-45ED-B337-FE952EC4F638/FAN6973_D0CP_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6973/BFF7EB91-CFB0-4CDB-B8E7-FE9EDF44B2A3/FAN6973_D0CP_SMALL.jpg",https://us.loropiana.com//en/p/woman/mina-dress-FAN6973?colorCode=D0CP,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM9893/DD73B31E-B4EC-41D6-889D-69F8FF2D0446/FAM9893_1005_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM9893/DA41DA4D-C2CA-46DE-9353-EA189C3D3556/FAM9893_1005_SMALL.jpg",https://us.loropiana.com//en/p/woman/neo-andre-shirt-FAM9893?colorCode=1005,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAM/FAM9002/D4D44BAC-EB85-4FC1-BC0C-D7544FBAA84C/FAM9002_1000_SMALL.jpg,https://us.loropiana.com//en/p/woman/neo-derk-pants-FAM9002?colorCode=1000,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0508/AC40A5D8-231D-4166-8E5A-6C04B32F5074/FAO0508_T1J0_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0508/73EA2E98-0F3C-432D-94CF-538F46762A2F/FAO0508_T1J0_SMALL.jpg",https://us.loropiana.com//en/p/woman/isoble-shirt-FAO0508?colorCode=T1J0,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN7062/259E333D-5AC4-410B-9603-37583303EB76/FAN7062_20CW_SMALL.jpg,https://us.loropiana.com//en/p/woman/dominick-jacket-FAN7062?colorCode=20CW,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN7226/018657EE-AA1B-4650-BEE3-F667B45ECC5C/FAN7226_20CW_SMALL.jpg,https://us.loropiana.com//en/p/woman/rupert-shorts-FAN7226?colorCode=20CW,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6819/011CD21A-E9FF-4A94-BA43-6CF26ACAD84E/FAN6819_T1IV_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6819/D6D711AF-330F-4F2F-9F3B-0F7863F5CE79/FAN6819_T1IV_SMALL.jpg",https://us.loropiana.com//en/p/woman/laia-dress-FAN6819?colorCode=T1IV,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6823/131B23E2-C45A-4D65-A3AC-D392B61B592F/FAN6823_T1IV_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6823/50E30683-AF6A-43F2-8900-DD1044841AA1/FAN6823_T1IV_SMALL.jpg",https://us.loropiana.com//en/p/woman/klara-shirt-FAN6823?colorCode=T1IV,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0423/689D39FA-CACF-4EA3-8F66-E45F120B0F18/FAO0423_D0IX_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0423/C76150E3-EC2A-45BC-B7EA-1B4FE0675ED3/FAO0423_D0IX_SMALL.jpg",https://us.loropiana.com//en/p/woman/mara-t-shirt-FAO0423?colorCode=D0IX,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6611/C9BF0EC0-A0F3-4243-9B44-C7C375003EC8/FAN6611_D0IX_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6611/8DCCFC54-CF76-475F-9CCF-F172068AE6FD/FAN6611_D0IX_SMALL.jpg",https://us.loropiana.com//en/p/woman/ariel-skirt-FAN6611?colorCode=D0IX,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6363/DB485DA8-E1EF-4040-87DA-E49CFDA87709/FAN6363_20CW_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6363/4A416DD7-7565-4991-892A-7854C0F07EEF/FAN6363_20CW_SMALL.jpg",https://us.loropiana.com//en/p/woman/tazawa-polo-shirt-FAN6363?colorCode=20CW,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6366/9C8D98C6-5971-4B75-A759-B4C326BAFD95/FAN6366_20CW_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6366/3B13D36C-9BE5-4D3C-8EAA-B77C6C0C600E/FAN6366_20CW_SMALL.jpg",https://us.loropiana.com//en/p/woman/tazawa-skirt-FAN6366?colorCode=20CW,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN8640/F99F7519-4AC4-471D-9EB2-9111809A7815/FAN8640_1000_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN8640/035AEA1C-3A1C-4682-956C-63D87A13F755/FAN8640_1000_SMALL.jpg",https://us.loropiana.com//en/p/woman/tulus-jacket-FAN8640?colorCode=1000,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0383/3B205A57-2AE9-46D9-BB64-CB5432A07917/FAO0383_1000_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0383/AED947F0-2109-4BD4-B852-8500EE0DF26D/FAO0383_1000_SMALL.jpg",https://us.loropiana.com//en/p/woman/thayer-pants-FAO0383?colorCode=1000,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM8654/302A50B1-6E2F-44AF-A441-9F7FDFE98A12/FAM8654_30EJ_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM8654/4B0EB679-7F0C-4B67-BE14-BAF5122611A3/FAM8654_30EJ_SMALL.jpg",https://us.loropiana.com//en/p/woman/gargano-t-shirt-FAM8654?colorCode=30EJ,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN1238/19357C00-6F51-4A6B-8FFB-78BAA9FF1B8E/FAN1238_WF29_SMALL.jpg,https://us.loropiana.com//en/p/woman/graysen-pants-FAN1238?colorCode=WF29,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6444/F2BE86D1-3C2D-4DFE-BBDE-C8EEACE9F676/FAN6444_20CW_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6444/367BBA8B-AB04-4C2C-A4CB-352241B8EC28/FAN6444_20CW_SMALL.jpg",https://us.loropiana.com//en/p/woman/traveller-jacket-FAN6444?colorCode=20CW,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM7984/1CB3D21E-10A2-44FE-8D10-9EDE9D11F0F0/FAM7984_20CP_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM7984/919B78DA-57A3-4D20-806B-0AC1BD92FDC1/FAM7984_20CP_SMALL.jpg",https://us.loropiana.com//en/p/woman/angera-crew-neck-FAM7984?colorCode=20CP,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAO/FAO0398/54869BEB-8E2C-4C39-A0A4-5A2170A3E73F/FAO0398_F5QR_SMALL.jpg,https://us.loropiana.com//en/p/woman/adriana-shirt-FAO0398?colorCode=F5QR,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAO/FAO0439/A87D7117-C16F-4F8C-9C4F-B2DF6E79FC08/FAO0439_F5QR_SMALL.jpg,https://us.loropiana.com//en/p/woman/tristin-pants-FAO0439?colorCode=F5QR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6609/77345CFE-99ED-4541-824F-B214833CFF17/FAN6609_50SJ_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6609/5B6866BE-1EE6-482A-95C5-211C6AB00BC5/FAN6609_50SJ_SMALL.jpg",https://us.loropiana.com//en/p/woman/edvin-coat-FAN6609?colorCode=50SJ,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6606/DEF8884A-2566-44F9-AB82-90259D870184/FAN6606_30EL_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6606/65F9B76F-0F22-4945-8516-D53477B2B038/FAN6606_30EL_SMALL.jpg",https://us.loropiana.com//en/p/woman/janna-dress-FAN6606?colorCode=30EL,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN9323/6DA1D97F-B0C1-408A-AFE3-095E35EDF42F/FAN9323_30FS_SMALL.jpg,https://us.loropiana.com//en/p/woman/izumi-cape-FAN9323?colorCode=30FS,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM7984/642BC6FB-09D8-4928-987A-D5546A0D6C65/FAM7984_30EA_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM7984/31A138E1-9521-4F7F-9791-29AE70D43B88/FAM7984_30EA_SMALL.jpg",https://us.loropiana.com//en/p/woman/angera-crew-neck-FAM7984?colorCode=30EA,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAO/FAO0489/F604546B-B5F2-4951-A8EC-3610E5E0C592/FAO0489_F5XB_SMALL.jpg,https://us.loropiana.com//en/p/woman/mara-t-shirt-FAO0489?colorCode=F5XB,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0384/37D3F4C0-1E39-47C7-BDD6-AEA6E2DCA60A/FAO0384_F5XB_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0384/AC0ACE5E-682C-43CA-A1C8-FD3DF81800F5/FAO0384_F5XB_SMALL.jpg",https://us.loropiana.com//en/p/woman/leah-skirt-FAO0384?colorCode=F5XB,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6369/FBEC1B8B-86E1-4032-9DF3-0D4869B6022E/FAN6369_1005_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6369/09DC5263-E4D0-4A50-A212-861B2B6BFB0D/FAN6369_1005_SMALL.jpg",https://us.loropiana.com//en/p/woman/nikko-cape-FAN6369?colorCode=1005,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6365/5A5E8CBC-297A-4025-8E93-1FEAD7AEFCC0/FAN6365_1005_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6365/1FF23CF7-F264-4C1C-88E2-01B2CD88883A/FAN6365_1005_SMALL.jpg",https://us.loropiana.com//en/p/woman/nikko-skirt-FAN6365?colorCode=1005,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN7123/4F0B8BE9-B594-4F9C-B0BD-57AFC84E6768/FAN7123_D0LC_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN7123/8091A430-B53B-4BAD-82CC-16E0EB7E3E02/FAN7123_D0LC_SMALL.jpg",https://us.loropiana.com//en/p/woman/ardian-jacket-FAN7123?colorCode=D0LC,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN7109/33883748-14F5-4176-BB28-D41239EFEF6F/FAN7109_D0LC_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN7109/C5896092-A382-40B2-8541-6B791EAD20C7/FAN7109_D0LC_SMALL.jpg",https://us.loropiana.com//en/p/woman/lien-pants-FAN7109?colorCode=D0LC,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6357/AD717480-F0DC-4775-8F9A-393B25552455/FAN6357_1000_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6357/B4FD88C1-854C-4B2C-84F2-894D972CB347/FAN6357_1000_SMALL.jpg",https://us.loropiana.com//en/p/woman/tazawa-sweater-FAN6357?colorCode=1000,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6403/71E1292D-7268-4AF6-8469-004307A83AFC/FAN6403_A258_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6403/7D7502D9-10D7-40B6-A3B5-C24E314402CA/FAN6403_A258_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-cardigan-FAN6403?colorCode=A258,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6406/6C6ED8AA-D83B-4850-96A5-EE8279F57A7F/FAN6406_20CR_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6406/3A7E5917-87FB-412E-AA66-FF65FC4CE959/FAN6406_20CR_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-crewneck-FAN6406?colorCode=20CR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6405/0BE6236E-2FDC-46EF-A2CA-194541C8DD22/FAN6405_20CR_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6405/E7FEE92C-26B4-44D4-A818-CF6189B71787/FAN6405_20CR_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-shorts-FAN6405?colorCode=20CR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6394/5C08E498-FCC7-481A-8D0B-0547C77F2639/FAN6394_A0F0_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6394/DCEC472D-D50F-4BB2-8967-37C6A13B6654/FAN6394_A0F0_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-sweater-FAN6394?colorCode=A0F0,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN9883/32CFD2C7-FC4C-4BAD-A938-DE0169CE98C6/FAN9883_A0F0_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN9883/78677B44-E4AE-4C95-A4AF-4BC5CA17A130/FAN9883_A0F0_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-pants-FAN9883?colorCode=A0F0,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6384/356C2CB2-C748-4FEC-8BE9-08B53B65E8A9/FAN6384_20CR_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6384/04D6BEC2-23EF-4261-BE15-19DB82533FC8/FAN6384_20CR_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-sweater-FAN6384?colorCode=20CR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6387/392430A4-1D3F-4FFC-82E2-75904374010C/FAN6387_20CR_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6387/F9F1393A-DD60-4D33-8E9D-C90A9D773381/FAN6387_20CR_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-cardigan-FAN6387?colorCode=20CR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6383/6C0941B9-7043-4740-9B66-68977D464E4C/FAN6383_20CR_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6383/684FBBD1-C486-41E3-A9A1-B8E3434A4516/FAN6383_20CR_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-shorts-FAN6383?colorCode=20CR,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN9685/9900B453-AFCA-4C88-9359-7350CA471792/FAN9685_D0K5_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN9685/D307449F-3787-4A00-9F01-002D47991CAC/FAN9685_D0K5_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-cardigan-FAN9685?colorCode=D0K5,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN9963/FA25A2A8-4769-4989-8C7F-95A9247A628B/FAN9963_D0OI_SMALL.jpg,https://us.loropiana.com//en/p/woman/cocooning-sweatshirt-FAN9963?colorCode=D0OI,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAO/FAO0404/D6645515-00FD-44BD-AD8D-A94485188BC6/FAO0404_D0OI_SMALL.jpg,https://us.loropiana.com//en/p/woman/cocooning-pants-FAO0404?colorCode=D0OI,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN9686/74B77C2E-FAE4-4E4A-BDC7-7CECCE6B568C/FAN9686_D0K5_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN9686/AC843704-B9EE-4922-BFDE-8C3BDC33DBBF/FAN9686_D0K5_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-sweater-FAN9686?colorCode=D0K5,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN6923/9047A807-DBBD-43D9-ABBB-0866A355D388/FAN6923_D010_SMALL.jpg,https://us.loropiana.com//en/p/woman/cocooning-sweater-FAN6923?colorCode=D010,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN7287/8C380CFE-586A-467F-844F-27546CDCFEE9/FAN7287_D010_SMALL.jpg,https://us.loropiana.com//en/p/woman/cocooning-pants-FAN7287?colorCode=D010,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6406/4C75D80D-4C05-4E8D-BF60-9F2625A2BD25/FAN6406_A258_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6406/6197364A-E712-4878-95F2-98E181CF6ABA/FAN6406_A258_SMALL.jpg",https://us.loropiana.com//en/p/woman/cocooning-crewneck-FAN6406?colorCode=A258,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM8654/A31CDA68-DD29-44B3-BBCA-AC922DD182AA/FAM8654_20CP_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM8654/E55F09EB-162D-459B-BFA8-94DC47188F74/FAM8654_20CP_SMALL.jpg",https://us.loropiana.com//en/p/woman/gargano-t-shirt-FAM8654?colorCode=20CP,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6261/A683F47E-8084-4D02-A4B9-545C37D4205D/FAN6261_P08U_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6261/4D162650-375A-4035-9D76-E99413F04E63/FAN6261_P08U_SMALL.jpg",https://us.loropiana.com//en/p/woman/ikeda-cardigan-FAN6261?colorCode=P08U,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN9692/C529E817-DCCB-420D-8353-1A2EFA7864AD/FAN9692_P08U_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN9692/2E63FBE5-B69C-497B-A1F0-5B0679DCE58C/FAN9692_P08U_SMALL.jpg",https://us.loropiana.com//en/p/woman/ikeda-skirt-FAN9692?colorCode=P08U,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAI/FAI5069/5A81E904-0EC5-408F-B5C3-3371426DD9D4/FAI5069_P08U_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAI/FAI5069/439A7C05-7361-404E-B686-225BA33C590A/FAI5069_P08U_SMALL.jpg",https://us.loropiana.com//en/p/woman/my-t-crew-neck-FAI5069?colorCode=P08U,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM0701/7E416545-5AB0-4B75-AE19-A926B8D57479/FAM0701_P08U_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM0701/A32375EA-6135-42B6-87AA-C5B92D713212/FAM0701_P08U_SMALL.jpg",https://us.loropiana.com//en/p/woman/sorbonne-polo-shirt-FAM0701?colorCode=P08U,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6659/918D3F1E-5930-4C98-873D-BA42C8D7C0D7/FAN6659_D0L2_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6659/C5CD981B-FFC7-4FD4-88CB-2AE5D418DBD6/FAN6659_D0L2_SMALL.jpg",https://us.loropiana.com//en/p/woman/ashley-jacket-FAN6659?colorCode=D0L2,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN7989/97ABE01A-34FF-4017-AAFF-FE59A85CB6ED/FAN7989_D0L2_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN7989/6AF11222-EE46-49DA-BEF8-46D453E52A8E/FAN7989_D0L2_SMALL.jpg",https://us.loropiana.com//en/p/woman/thayer-pants-FAN7989?colorCode=D0L2,women_ready_to_wear.html
,,,,women_ready_to_wear,https://media.loropiana.com/HYBRIS/FAN/FAN9323/0AF02365-E66A-4C14-A53F-3D6D77AD595F/FAN9323_M0PH_SMALL.jpg,https://us.loropiana.com//en/p/woman/izumi-cape-FAN9323?colorCode=M0PH,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAM/FAM8304/FF1D76E6-92E4-4977-902B-B17F87705B22/FAM8304_A0E3_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAM/FAM8304/E9E6537B-6060-47B6-84DE-4E906FE75A5B/FAM8304_A0E3_SMALL.jpg",https://us.loropiana.com//en/p/woman/the-gift-of-kings-polo-shirt-FAM8304?colorCode=A0E3,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6249/9E3E266A-3275-437E-AFD2-9F634FA9BF7A/FAN6249_A123_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6249/FAC1D703-1660-4289-853C-B5CD92F4F7B1/FAN6249_A123_SMALL.jpg",https://us.loropiana.com//en/p/woman/takao-sweater-FAN6249?colorCode=A123,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAN/FAN6250/DB979230-FE2C-4ED0-893A-063D3157ABA9/FAN6250_A123_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAN/FAN6250/95F65DA4-3903-4FC3-B3BE-7D1113FE55A0/FAN6250_A123_SMALL.jpg",https://us.loropiana.com//en/p/woman/takao-cardigan-FAN6250?colorCode=A123,women_ready_to_wear.html
,,,,women_ready_to_wear,"https://media.loropiana.com/HYBRIS/FAO/FAO0520/E212DF8B-5C7A-464D-B736-0E97C6090D23/FAO0520_A0ES_SMALL.jpg, https://media.loropiana.com/HYBRIS/FAO/FAO0520/B53C3303-905C-4D78-896C-888BE540E0D1/FAO0520_A0ES_SMALL.jpg",https://us.loropiana.com//en/p/woman/spagna-jacket-FAO0520?colorCode=A0ES,women_ready_to_wear.html
