product_id,category,product_name,description,price,main_image_url,additional_image_url,product_details_url,filename
8R8448TK6F1HHV,womens-shoes,Fendi Feel,Brown suede sabots,"$1,150.00",https://static.fendi.com/dam/is/image/fendi/8R8448TK6F1HHV_01?wid=1000&hei=1000&hash=ab04e45d392ae925d0b89c83599b1787-18a26686d25,https://static.fendi.com/dam/is/image/fendi/8R8448TK6F1HHV_99?wid=1000&hei=1000&hash=bc89d7217355f0b738cf2917468f86dc-18a266867d7,https://www.fendi.com/us-en/woman/shoes/fendi-feel-brown-suede-sabots-8r8448tk6f1hhv,womens-shoes.html
8R8136AKXPF0N0L,womens-shoes,Baguette,Light blue mink slides,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0N0L_01?wid=1000&hei=1000&hash=457c6217a9a621350e1b1e9c7a67bf9d-18d3fb696da,https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0N0L_04?wid=1000&hei=1000&hash=975e9d6f58529b8d77c2e2420e85a3f2-18d3fb69706,https://www.fendi.com/us-en/woman/shoes/baguette-light-blue-mink-slides-8r8136akxpf0n0l,womens-shoes.html
8R8136AKXPF1OG5,womens-shoes,Baguette,Yellow mink slides,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF1OG5_01?wid=1000&hei=1000&hash=1c2a40d067930e62d0c39ff18e984c03-18d3fb69760,https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF1OG5_04?wid=1000&hei=1000&hash=ae01ced32acae9ae688f08ebeacb9d98-18d3fb6978a,https://www.fendi.com/us-en/woman/shoes/baguette-yellow-mink-slides-8r8136akxpf1og5,womens-shoes.html
8D8514NBAF1H3Q,womens-shoes,Baguette,Yellow leather loafers,$830.00,https://static.fendi.com/dam/is/image/fendi/8D8514NBAF1H3Q_01?wid=1000&hei=1000&hash=dac99d1c2590fa19b1a675d83ab170aa-18d4164b59b,https://static.fendi.com/dam/is/image/fendi/8D8514NBAF1H3Q_06?wid=1000&hei=1000&hash=842cecee4eaa7610f58bb4224a7087f5-18d4164b5ef,https://www.fendi.com/us-en/woman/shoes/baguette-yellow-leather-loafers-8d8514nbaf1h3q,womens-shoes.html
8R8136AQY2F1OGL,womens-shoes,Baguette,Red leather slides,$895.00,https://static.fendi.com/dam/is/image/fendi/8R8136AQY2F1OGL_01?wid=1000&hei=1000&hash=3d155c5e098279927e3b2d1100bb9192-18db1511035,https://static.fendi.com/dam/is/image/fendi/8R8136AQY2F1OGL_04?wid=1000&hei=1000&hash=9051c4e2289e3863ecc552223cfbe3db-18db15de671,https://www.fendi.com/us-en/woman/shoes/baguette-red-leather-slides-8r8136aqy2f1ogl,womens-shoes.html
8R8136AE7TF1C4R,womens-shoes,Baguette,Brown leather slides,$690.00,https://static.fendi.com/dam/is/image/fendi/8R8136AE7TF1C4R_01?wid=1000&hei=1000&hash=dc470c85356545e0de44fb4f75200434-17e1bc73363,https://static.fendi.com/dam/is/image/fendi/8R8136AE7TF1C4R_04?wid=1000&hei=1000&hash=690ff0835a2bfff9212143aa7e300ad8-17e1bd21691,https://www.fendi.com/us-en/gift-ideas/for-her/baguette-brown-leather-slides-8r8136ae7tf1c4r,womens-shoes.html
8R8136AE7TF0ABB,womens-shoes,Baguette,Black leather slides,$690.00,https://static.fendi.com/dam/is/image/fendi/8R8136AE7TF0ABB_01?wid=1000&hei=1000&hash=4bec381aed1194889838f664eee1bfd7-17e1bc735eb,https://static.fendi.com/dam/is/image/fendi/8R8136AE7TF0ABB_04?wid=1000&hei=1000&hash=74f5a5cf48443fbfd4a3a17fd0875be5-17e1bc73537,https://www.fendi.com/us-en/woman/shoes/baguette-black-leather-slides-8r8136ae7tf0abb,womens-shoes.html
8R8136AQY2F1OGM,womens-shoes,Baguette,Brown leather slides,$895.00,https://static.fendi.com/dam/is/image/fendi/8R8136AQY2F1OGM_01?wid=1000&hei=1000&hash=4b775e908c2d65337f9952f1339f1786-18db0f2b0ac,https://static.fendi.com/dam/is/image/fendi/8R8136AQY2F1OGM_04?wid=1000&hei=1000&hash=cde8ef3fbc2895e84b49984e82bce27c-18db0f2b0db,https://www.fendi.com/us-en/woman/shoes/baguette-brown-leather-slides-8r8136aqy2f1ogm,womens-shoes.html
8X8442VMGF0QA1,womens-shoes,Delfina,Black karung high-heeled sandals,"$1,190.00",https://static.fendi.com/dam/is/image/fendi/8X8442VMGF0QA1_01?wid=1000&hei=1000&hash=5ff298edfa8dc8ab3526248df67c6930-188fba3be5a,https://static.fendi.com/dam/is/image/fendi/8X8442VMGF0QA1_04?wid=1000&hei=1000&hash=8343efeb0897d56f40c5847af63e85db-188fba3bef6,https://www.fendi.com/us-en/woman/shoes/sandals-slides/delfina-black-karung-high-heeled-sandals-8x8442vmgf0qa1,womens-shoes.html
8X8499TC3F0VC9,womens-shoes,Fendi Filo,Beige leather high-heeled sandals,$930.00,https://static.fendi.com/dam/is/image/fendi/8X8499TC3F0VC9_01?wid=1000&hei=1000&hash=bfb28261a48f8797049c5029d3aa70e9-18d3e2c09f3,https://static.fendi.com/dam/is/image/fendi/8X8499TC3F0VC9_99?wid=1000&hei=1000&hash=e41fed6597c79038ffc14906e9eaa8f0-18d87b3fe20,https://www.fendi.com/us-en/woman/shoes/fendi-filo-beige-leather-high-heeled-sandals-8x8499tc3f0vc9,womens-shoes.html
8X8499TC3F0QA1,womens-shoes,Fendi Filo,Black leather high-heeled sandals,$930.00,https://static.fendi.com/dam/is/image/fendi/8X8499TC3F0QA1_01?wid=1000&hei=1000&hash=9441d8d1c12fe7c158a2047515edc68a-18d3e2c0dcc,https://static.fendi.com/dam/is/image/fendi/8X8499TC3F0QA1_99?wid=1000&hei=1000&hash=a2440d6c96456c27f4086bd8d9e65583-18d87b44634,https://www.fendi.com/us-en/woman/shoes/fendi-filo-black-leather-high-heeled-sandals-8x8499tc3f0qa1,womens-shoes.html
8J6716A8UGF0MQ0,womens-shoes,Colibrì,Black leather and mesh slingbacks with medium heel,$995.00,https://static.fendi.com/dam/is/image/fendi/8J6716A8UGF0MQ0_01?wid=1000&hei=1000&hash=c1a71abeea199385b3fa5706b48d6614-180531bce15,https://static.fendi.com/dam/is/image/fendi/8J6716A8UGF0MQ0_04?wid=1000&hei=1000&hash=7eda8eb17e496f0c93e872bb33ae6b97-180531bcdcd,https://www.fendi.com/us-en/woman/shoes/colibri-black-leather-and-mesh-slingbacks-with-medium-heel-8j6716a8ugf0mq0,womens-shoes.html
8J6851A2D7F1OTR,womens-shoes,Colibrì,Multicolor tech mesh high-heeled slingbacks,$995.00,https://static.fendi.com/dam/is/image/fendi/8J6851A2D7F1OTR_01?wid=1000&hei=1000&hash=031829a759c88a48a2e666d17ae4e3b1-17e1bcbe89a,https://static.fendi.com/dam/is/image/fendi/8J6851A2D7F1OTR_04?wid=1000&hei=1000&hash=c95216fd7eec9fa0144be78dfb91c6d4-17e1bcbe8b3,https://www.fendi.com/us-en/woman/shoes/colibri/colibri-multicolor-tech-mesh-high-heeled-slingbacks-8j6851a2d7f1otr,womens-shoes.html
8J6851A8UGF0MQ0,womens-shoes,Colibrì,"Black leather and mesh, high-heeled slingbacks",$995.00,https://static.fendi.com/dam/is/image/fendi/8J6851A8UGF0MQ0_01?wid=1000&hei=1000&hash=7d1b667386b8a68671c70ec6ccb0730b-1802e53373a,https://static.fendi.com/dam/is/image/fendi/8J6851A8UGF0MQ0_04?wid=1000&hei=1000&hash=51867a2981df1e1890517efcb3850a80-1802e533757,https://www.fendi.com/us-en/woman/shoes/colibri-black-leather-and-mesh-high-heeled-slingbacks-8j6851a8ugf0mq0,womens-shoes.html
8J8362AQY7F1OGD,womens-shoes,Colibrì Lite,Yellow cotton medium-heeled slingbacks,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8J8362AQY7F1OGD_01?wid=1000&hei=1000&hash=c8246191c3f0c9afe3f385a0eab863a0-18d3e469cc6,https://static.fendi.com/dam/is/image/fendi/8J8362AQY7F1OGD_04?wid=1000&hei=1000&hash=61c302b929b8c2110a7ca671e44c234f-18d3e469bf1,https://www.fendi.com/us-en/woman/shoes/colibri-lite-yellow-cotton-medium-heeled-slingbacks-8j8362aqy7f1ogd,womens-shoes.html
8X8326VMGF0QB9,womens-shoes,Fendi Feel,Beige karung leather slides,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8X8326VMGF0QB9_01?wid=1000&hei=1000&hash=9d53719558c2970d66a2eda2f094c1bd-18d415bee02,https://static.fendi.com/dam/is/image/fendi/8X8326VMGF0QB9_04?wid=1000&hei=1000&hash=cd0db281d0bcedf100008384f15e3dda-18d415bee0f,https://www.fendi.com/us-en/woman/shoes/baguette-shoes/fendi-feel-beige-karung-leather-slides-8x8326vmgf0qb9,womens-shoes.html
8R8136AOMKF1OG5,womens-shoes,Baguette,Yellow shearling slides,$895.00,https://static.fendi.com/dam/is/image/fendi/8R8136AOMKF1OG5_01?wid=1000&hei=1000&hash=6effb505833fd501b35859b52c2cf3b6-18d415b614f,https://static.fendi.com/dam/is/image/fendi/8R8136AOMKF1OG5_04?wid=1000&hei=1000&hash=3682a1a5779bc7addaec69404d572f1f-18d41613c6a,https://www.fendi.com/us-en/woman/shoes/baguette-yellow-shearling-slides-8r8136aomkf1og5,womens-shoes.html
8R8136AOMKF0N0L,womens-shoes,Baguette,Light blue shearling slides,$895.00,https://static.fendi.com/dam/is/image/fendi/8R8136AOMKF0N0L_01?wid=1000&hei=1000&hash=f4c5b6f6413f1e86c24db27728e53f20-18d415b6251,https://static.fendi.com/dam/is/image/fendi/8R8136AOMKF0N0L_04?wid=1000&hei=1000&hash=a220e55556362a28b31719c1df052f76-18d41613c00,https://www.fendi.com/us-en/woman/shoes/baguette-light-blue-shearling-slides-8r8136aomkf0n0l,womens-shoes.html
8J8522ARI2F1OG3,womens-shoes,Colibrì Lite,White leather flats,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8J8522ARI2F1OG3_01?wid=1000&hei=1000&hash=5cb2befe6ff14a6f879b72bcd1d321d1-18d4164b5a3,https://static.fendi.com/dam/is/image/fendi/8J8522ARI2F1OG3_04?wid=1000&hei=1000&hash=e605a493b3801edb1a2a3e0d651064b5-18d4164b5b2,https://www.fendi.com/us-en/woman/shoes/colibri-lite-white-leather-flats-8j8522ari2f1og3,womens-shoes.html
8E8503ARI5F1OHA,womens-shoes,Fendi Flair,Beige karung leather low-tops,"$1,190.00",https://static.fendi.com/dam/is/image/fendi/8E8503ARI5F1OHA_01?wid=1000&hei=1000&hash=4f7833c35e2e7fa32633f6dfa19cd332-18e3d7abdf0,https://static.fendi.com/dam/is/image/fendi/8E8503ARI5F1OHA_04?wid=1000&hei=1000&hash=ed4545ddbfa683933532f3e12e4680b8-18e3d7ac9a8,https://www.fendi.com/us-en/woman/shoes/fendi-flair-beige-karung-leather-low-tops-8e8503ari5f1oha,womens-shoes.html
8E8458AOMDF1OGR,womens-shoes,Fendi Flow,White leather low-tops,$995.00,https://static.fendi.com/dam/is/image/fendi/8E8458AOMDF1OGR_01?wid=1000&hei=1000&hash=7d5d011be68f305dad70c6de7e5c0f49-18d415e20c2,https://static.fendi.com/dam/is/image/fendi/8E8458AOMDF1OGR_05?wid=1000&hei=1000&hash=75facf7087719cf620c790eef1571e8c-18d4164b30f,https://www.fendi.com/us-en/woman/shoes/fendi-flow-white-leather-low-tops-8e8458aomdf1ogr,womens-shoes.html
8E8535ARI3F1OH8,womens-shoes,First 1,Black fabric slip-ons,$995.00,https://static.fendi.com/dam/is/image/fendi/8E8535ARI3F1OH8_01?wid=1000&hei=1000&hash=2ad4d87b7e9bf2199ec986e1fc82cd71-18d4164b5c4,https://static.fendi.com/dam/is/image/fendi/8E8535ARI3F1OH8_04?wid=1000&hei=1000&hash=f149da53e6cf2656f534a2737a7037f6-18d4164b5d3,https://www.fendi.com/us-en/woman/shoes/first-1-black-fabric-slip-ons-8e8535ari3f1oh8,womens-shoes.html
8E8452AQ70F1MEP,womens-shoes,First 1,Gray fabric trainers,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8E8452AQ70F1MEP_01?wid=1000&hei=1000&hash=e2f9437d031b1f70d78d098da3030935-18ad9215ddf,https://static.fendi.com/dam/is/image/fendi/8E8452AQ70F1MEP_99?wid=1000&hei=1000&hash=b7c0669c7933fa5a2dfa4067b3d0aa12-18bdc4bb900,https://www.fendi.com/us-en/woman/shoes/first-1-gray-fabric-trainers-8e8452aq70f1mep,womens-shoes.html
8E8452ARI1F1OGV,womens-shoes,First 1,Yellow nylon low tops,"$1,150.00",https://static.fendi.com/dam/is/image/fendi/8E8452ARI1F1OGV_01?wid=1000&hei=1000&hash=8c78ca1bad9aecac8be06e43ab5dc53f-18db0c4c99b,https://static.fendi.com/dam/is/image/fendi/8E8452ARI1F1OGV_99?wid=1000&hei=1000&hash=d2831a01d90dc389ad50fc76e64ca1bc-18db1f00f6d,https://www.fendi.com/us-en/woman/shoes/first-1-yellow-nylon-low-tops-8e8452ari1f1ogv,womens-shoes.html
8E8452ARI1F1OGU,womens-shoes,First 1,Light blue nylon low tops,"$1,150.00",https://static.fendi.com/dam/is/image/fendi/8E8452ARI1F1OGU_01?wid=1000&hei=1000&hash=98be2307b2e07f27769b9101cf3f7461-18d4164b5ac,https://static.fendi.com/dam/is/image/fendi/8E8452ARI1F1OGU_05?wid=1000&hei=1000&hash=ee2efac55b3d113abe173369b9592227-18d4164b5f8,https://www.fendi.com/us-en/woman/shoes/first-1-light-blue-nylon-low-tops-8e8452ari1f1ogu,womens-shoes.html
8I8498NA7F0N0B,womens-shoes,Fendi Filo,Light blue leather pumps,"$1,150.00",https://static.fendi.com/dam/is/image/fendi/8I8498NA7F0N0B_01?wid=1000&hei=1000&hash=4649efc54c2a638c0cfc32e124e7ecf6-18d4164b604,https://static.fendi.com/dam/is/image/fendi/8I8498NA7F0N0B_99?wid=1000&hei=1000&hash=1fb158893bd6ed895c0606379c692217-18dd56a54a0,https://www.fendi.com/us-en/woman/shoes/pumps/fendi-filo-light-blue-leather-pumps-8i8498na7f0n0b,womens-shoes.html
8I8498VMGF0QB9,womens-shoes,Fendi Filo,Beige karung leather pumps,"$1,290.00",https://static.fendi.com/dam/is/image/fendi/8I8498VMGF0QB9_01-1?wid=1000&hei=1000&hash=bc91107cff8d8a17332dc679d0aa6f31-18d4164b5cd,https://static.fendi.com/dam/is/image/fendi/8I8498VMGF0QB9_99?wid=1000&hei=1000&hash=ebaa5ca9ce4112d21af4a8a4a1480a86-18d87bd1288,https://www.fendi.com/us-en/woman/shoes/fendi-filo-beige-karung-leather-pumps-8i8498vmgf0qb9,womens-shoes.html
8W8500VMGF0QB9,womens-shoes,Fendi Filo,Beige karung leather medium-heeled boots,"$2,050.00",https://static.fendi.com/dam/is/image/fendi/8W8500VMGF0QB9_01-1?wid=1000&hei=1000&hash=71cd00add8b2ccc6ff424321274a3598-18d5fa04c49,https://static.fendi.com/dam/is/image/fendi/8W8500VMGF0QB9_99?wid=1000&hei=1000&hash=7e5efb9b22e77057dc64c20002644e1e-18e1ecce018,https://www.fendi.com/us-en/woman/shoes/fendi-filo-beige-karung-leather-medium-heeled-boots-8w8500vmgf0qb9,womens-shoes.html
8W8500VMGF1NXS,womens-shoes,Fendi Filo,Yellow karung leather medium-heeled boots,"$2,050.00",https://static.fendi.com/dam/is/image/fendi/8W8500VMGF1NXS_01?wid=1000&hei=1000&hash=131a5e37c1b26edf54e0e472c1efff37-18d889f9b8e,https://static.fendi.com/dam/is/image/fendi/8W8500VMGF1NXS_04?wid=1000&hei=1000&hash=d13531b85bf5a367a333c1f8d2623b6a-18d88a01b96,https://www.fendi.com/us-en/woman/shoes/fendi-filo-yellow-karung-leather-medium-heeled-boots-8w8500vmgf1nxs,womens-shoes.html
8I8498NA7F1NY8,womens-shoes,Fendi Filo,White leather pumps,"$1,150.00",https://static.fendi.com/dam/is/image/fendi/8I8498NA7F1NY8_01-1?wid=1000&hei=1000&hash=f6e639d975b6c9ef4076992c7a97e160-18d4164b300,https://static.fendi.com/dam/is/image/fendi/8I8498NA7F1NY8_99?wid=1000&hei=1000&hash=c9af3e957d6677f07affc29c9fe606be-18d87baffcb,https://www.fendi.com/us-en/woman/shoes/fendi-filo-white-leather-pumps-8i8498na7f1ny8,womens-shoes.html
8R8212NA7F0QA1,womens-shoes,Fendi First,Black leather high-heeled sandals,"$1,450.00",https://static.fendi.com/dam/is/image/fendi/8R8212NA7F0QA1_01?wid=1000&hei=1000&hash=6935db86fc315a16ca0ce0e2ed20f725-17dfcf5e979,https://static.fendi.com/dam/is/image/fendi/8R8212NA7F0QA1_04?wid=1000&hei=1000&hash=c1d3abe6915e07bf0f45891f40d14f00-17e1bc94b71,https://www.fendi.com/us-en/woman/shoes/fendi-first/fendi-first-black-leather-high-heeled-sandals-8r8212na7f0qa1,womens-shoes.html
8X8327AJZZF0HM2,womens-shoes,Fendi Feel,Silver nappa leather slides,"$1,100.00",https://static.fendi.com/dam/is/image/fendi/8X8327AJZZF0HM2_01?wid=1000&hei=1000&hash=0882ee36aa115b468b32e38699dd2863-18bc96e34a0,https://static.fendi.com/dam/is/image/fendi/8X8327AJZZF0HM2_04?wid=1000&hei=1000&hash=4ad908f82428f355daf58e0178c3af81-18bc96e349a,https://www.fendi.com/us-en/woman/shoes/fendi-feel-silver-nappa-leather-slides-8x8327ajzzf0hm2,womens-shoes.html
8X8326AQ65F1MYE,womens-shoes,Fendi Feel,Brown fabric slides,"$1,190.00",https://static.fendi.com/dam/is/image/fendi/8X8326AQ65F1MYE_01?wid=1000&hei=1000&hash=07ff66c89ed1d228b2a6d261b07f7c05-18bc96c60d4,https://static.fendi.com/dam/is/image/fendi/8X8326AQ65F1MYE_99?wid=1000&hei=1000&hash=4f2b5ca94b39baaf18be192f3a51fec1-18be138b6e8,https://www.fendi.com/us-en/woman/shoes/fendi-feel-brown-fabric-slides-8x8326aq65f1mye,womens-shoes.html
8D8450VH6F0QW0,womens-shoes,Baguette loafers,Silver nappa leather loafers,$890.00,https://static.fendi.com/dam/is/image/fendi/8D8450VH6F0QW0_01?wid=1000&hei=1000&hash=39c6f3277579f57b5d41dc478bec15e5-18bc9761ba0,https://static.fendi.com/dam/is/image/fendi/8D8450VH6F0QW0_99?wid=1000&hei=1000&hash=040bdbedb23b3d5ef5997ce48a47892e-18be15544cb,https://www.fendi.com/us-en/woman/shoes/baguette-loafers-silver-nappa-leather-loafers-8d8450vh6f0qw0,womens-shoes.html
8D8450NA7F0QA1,womens-shoes,Baguette,Black leather loafers,$890.00,https://static.fendi.com/dam/is/image/fendi/8D8450NA7F0QA1_01?wid=1000&hei=1000&hash=6297f46a2078ec4d45c2f03484519552-18a24d9c48c,https://static.fendi.com/dam/is/image/fendi/8D8450NA7F0QA1_99?wid=1000&hei=1000&hash=10a2c580f8a0330d130272b4ccebc43b-18a24d9c9b5,https://www.fendi.com/us-en/woman/shoes/baguette-shoes/baguette-black-leather-loafers-8d8450na7f0qa1,womens-shoes.html
8D8450NA7F1M8L,womens-shoes,Baguette,Brown leather loafers,$890.00,https://static.fendi.com/dam/is/image/fendi/8D8450NA7F1M8L_01?wid=1000&hei=1000&hash=ba9e445560a177a72b33c90f88f11add-18a24d9c7e3,https://static.fendi.com/dam/is/image/fendi/8D8450NA7F1M8L_04?wid=1000&hei=1000&hash=c74e0477954b8b5de2a05425b3af368d-18a24d9c6bc,https://www.fendi.com/us-en/woman/shoes/baguette-shoes/baguette-brown-leather-loafers-8d8450na7f1m8l,womens-shoes.html
8T8245AHGKF13CV,womens-shoes,Signature Biker Boots,Black leather biker boots with FF fabric,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8T8245AHGKF13CV_01?wid=1000&hei=1000&hash=69cd6a0b4a4596cdf592339f2bf78780-17e43a682c8,https://static.fendi.com/dam/is/image/fendi/8T8245AHGKF13CV_04?wid=1000&hei=1000&hash=a11bb1158fe12489d00ff933c54936dd-17e43a70f68,https://www.fendi.com/us-en/woman/shoes/signature-biker-boots-black-leather-biker-boots-with-ff-fabric-8t8245ahgkf13cv,womens-shoes.html
8T8457AQ61F0PMM,womens-shoes,Domino,Black leather biker boots,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8T8457AQ61F0PMM_01?wid=1000&hei=1000&hash=124bfb740cc2e53508e4532dfdd40978-18ab80b3d78,https://static.fendi.com/dam/is/image/fendi/8T8457AQ61F0PMM_04?wid=1000&hei=1000&hash=7f5749b17d856f23db644577d93e80fb-18ab80b54e8,https://www.fendi.com/us-en/woman/shoes/domino-black-leather-biker-boots-8t8457aq61f0pmm,womens-shoes.html
8T8355AHGYF0PMM,womens-shoes,Fendigraphy,Black leather biker boots,"$1,690.00",https://static.fendi.com/dam/is/image/fendi/8T8355AHGYF0PMM_01?wid=1000&hei=1000&hash=ceaa5c4d48dd39725d0a3d4836d36a2f-18a2668688c,https://static.fendi.com/dam/is/image/fendi/8T8355AHGYF0PMM_99?wid=1000&hei=1000&hash=1873f032408239c0211bc11bead00c50-18a26686dc8,https://www.fendi.com/us-en/woman/shoes/fendigraphy-black-leather-biker-boots-8t8355ahgyf0pmm,womens-shoes.html
8T8353AJZFF1ICN,womens-shoes,Domino,Beige leather biker boots,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8T8353AJZFF1ICN_01?wid=1000&hei=1000&hash=ae52898f48c5e834bd0a668e3dcf45d5-183876391db,https://static.fendi.com/dam/is/image/fendi/8T8353AJZFF1ICN_04?wid=1000&hei=1000&hash=8adbeedf9a7a4b918cd5b5eb86117c63-18387639050,https://www.fendi.com/us-en/woman/shoes/domino-beige-leather-biker-boots-8t8353ajzff1icn,womens-shoes.html
8T6780A3H4F13MC,womens-shoes,Rockoko,Black leather biker boots with stretch fabric,"$1,050.00",https://static.fendi.com/dam/is/image/fendi/8T6780A3H4F13MC_01?wid=1000&hei=1000&hash=d49725feab5a12ad53b49c8d89b17f74-17e1bc793a8,https://static.fendi.com/dam/is/image/fendi/8T6780A3H4F13MC_04?wid=1000&hei=1000&hash=d2e0892577d56e9360b2da2265d19fe9-17e1bc793c6,https://www.fendi.com/us-en/woman/shoes/boots-booties/rockoko-black-leather-biker-boots-with-stretch-fabric-8t6780a3h4f13mc,womens-shoes.html
8T8355AKY6F1H1K,womens-shoes,Fendigraphy,Black leather biker boots,"$1,590.00",https://static.fendi.com/dam/is/image/fendi/8T8355AKY6F1H1K_01?wid=1000&hei=1000&hash=892c3e9eee80b95166a5d1ee742f1a15-182d341882b,https://static.fendi.com/dam/is/image/fendi/8T8355AKY6F1H1K_99?wid=1000&hei=1000&hash=636c60545cfe94c6744d5d329e76383d-186130944e0,https://www.fendi.com/us-en/woman/shoes/fendigraphy-black-leather-biker-boots-8t8355aky6f1h1k,womens-shoes.html
8T8471AQ60F1NLV,womens-shoes,Domino,Black leather biker boots,"$1,290.00",https://static.fendi.com/dam/is/image/fendi/8T8471AQ60F1NLV_01?wid=1000&hei=1000&hash=2de2c53de6ddf89876865e0d2d47eb8c-18b694cde66,https://static.fendi.com/dam/is/image/fendi/8T8471AQ60F1NLV_04?wid=1000&hei=1000&hash=87bc8c9cbaf527a77bbc1e5daef79110-18b694ce1ee,https://www.fendi.com/us-en/woman/shoes/domino-black-leather-biker-boots-8t8471aq60f1nlv,womens-shoes.html
8J8476AQ62F1MYB,womens-shoes,Colibrì,Silver rhinestone high-heeled slingbacks,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8J8476AQ62F1MYB_01?wid=1000&hei=1000&hash=c2601df8dc40882134d29464323c023f-18bc978e51a,https://static.fendi.com/dam/is/image/fendi/8J8476AQ62F1MYB_99?wid=1000&hei=1000&hash=80a0d6fb90511113ed710b7245067305-18be13fd668,https://www.fendi.com/us-en/woman/shoes/colibri-silver-rhinestone-high-heeled-slingbacks-8j8476aq62f1myb,womens-shoes.html
8J8387AO0GF1LR5,womens-shoes,Fendi First,Silver-colored rhinestone high-heeled slingbacks,"$1,950.00",https://static.fendi.com/dam/is/image/fendi/8J8387AO0GF1LR5_01?wid=1000&hei=1000&hash=9e806cb90751aa966816d7c4f8f337a7-18801261a98,https://static.fendi.com/dam/is/image/fendi/8J8387AO0GF1LR5_99?wid=1000&hei=1000&hash=03906bfe90e70941468e6f6710f5a645-1882cc6b118,https://www.fendi.com/us-en/woman/shoes/fendi-first-silver-colored-rhinestone-high-heeled-slingbacks-8j8387ao0gf1lr5,womens-shoes.html
8J8361AKXYF13TU,womens-shoes,Colibrì Lite,High-heeled black chenille slingbacks,$995.00,https://static.fendi.com/dam/is/image/fendi/8J8361AKXYF13TU_01?wid=1000&hei=1000&hash=32f2201285d7d6ce02879ceb72c4816d-18bc9694bee,https://static.fendi.com/dam/is/image/fendi/8J8361AKXYF13TU_04?wid=1000&hei=1000&hash=4401867a91eae9c981d91871ad340143-18bc978e5f6,https://www.fendi.com/us-en/woman/shoes/colibri-lite-high-heeled-black-chenille-slingbacks-8j8361akxyf13tu,womens-shoes.html
8R8136AKXPF1MYG,womens-shoes,Baguette,Red mink slides,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF1MYG_01?wid=1000&hei=1000&hash=f3934b38e612d04b748a94fee7288153-18b6aad0cf4,https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF1MYG_04?wid=1000&hei=1000&hash=57bf3af19f209fb4de0cee93bd534877-18b6aad0da6,https://www.fendi.com/us-en/woman/shoes/baguette-red-mink-slides-8r8136akxpf1myg,womens-shoes.html
8R8136AKXPF0CA8,womens-shoes,Baguette,Green mink slides,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0CA8_01?wid=1000&hei=1000&hash=24b47e27430a61983fd7ace88c16d62a-18b6aad0e6d,https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0CA8_04?wid=1000&hei=1000&hash=cf78c1210ad2a303c50db353e7c37117-18b6aad0f30,https://www.fendi.com/us-en/woman/shoes/baguette-green-mink-slides-8r8136akxpf0ca8,womens-shoes.html
8R8136AKXPF0XT6,womens-shoes,Baguette,Brown mink slides,"$1,250.00",https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0XT6_01?wid=1000&hei=1000&hash=7ac0ab7341500b080f9c039967db5464-181b3bec480,https://static.fendi.com/dam/is/image/fendi/8R8136AKXPF0XT6_04?wid=1000&hei=1000&hash=b38b635e1218cc477474444c63f34a7d-181b3bed363,https://www.fendi.com/us-en/woman/shoes/sandals-slides/baguette-brown-mink-slides-8r8136akxpf0xt6,womens-shoes.html
8J8362AKXYF13TU,womens-shoes,Colibrì Lite,Medium-heel black chenille slingbacks,$995.00,https://static.fendi.com/dam/is/image/fendi/8J8362AKXYF13TU_01?wid=1000&hei=1000&hash=534cc37cd3ed0d74c1bae6a9f62a86a1-18bc96fbf01,https://static.fendi.com/dam/is/image/fendi/8J8362AKXYF13TU_04?wid=1000&hei=1000&hash=4e429193514edb9afc66feac9253bcd6-18bc978e5e4,https://www.fendi.com/us-en/woman/shoes/colibri-lite-medium-heel-black-chenille-slingbacks-8j8362akxyf13tu,womens-shoes.html
8J6716A8UGF1NLX,womens-shoes,Colibrì,Brown mesh medium-heeled slingbacks,$995.00,https://static.fendi.com/dam/is/image/fendi/8J6716A8UGF1NLX_01?wid=1000&hei=1000&hash=45b35b1a603eecdd75da38e43cee16cc-18b697f03f0,https://static.fendi.com/dam/is/image/fendi/8J6716A8UGF1NLX_04?wid=1000&hei=1000&hash=6fa168d43bd4f3a7233380ca129e7b75-18b697f02ed,https://www.fendi.com/us-en/woman/shoes/colibri-brown-mesh-medium-heeled-slingbacks-8j6716a8ugf1nlx,womens-shoes.html
