product_id,availability,category,image_url,list_price,name,price,quantity,sale,sale_percentage,sale_price,sku,stock,product_url,personalized,preorder,shoppable,promotional_code_name,promotional_code_value,tax_included,filename
1014276-1A10666_2BO50,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwa0a4b7b2/original/90_1014276-1A10666_2BO50_10_CrystalMedusaCropT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,950.00,crystal medusa crop t-shirt,475.00,1,1,50%,475.00,1014276-1A10666_2BO50,6,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/crystal-medusa-crop-t-shirt-black/1014276-1A10666_2BO50.html?dwvar_1014276-1A10666__2BO50_color=2BO50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",475,0,womens-clothing.txt
1014414-1A10133_6WC10,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw5a00092d/original/90_1014414-1A10133_6WC10_10_NauticalStripeT~Shirt-Clothing-Versace-online-store_2_2.jpg?sw=550&q=85&strip=true,650.00,nautical stripe t-shirt,325.00,1,1,50%,325.00,1014414-1A10133_6WC10,14,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/nautical-stripe-t-shirt-blue-white/1014414-1A10133_6WC10.html?dwvar_1014414-1A10133__6WC10_color=6WC10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",325,0,womens-clothing.txt
1013607-1A10133_6W310,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwfb5dbafc/original/90_1013607-1A10133_6W310_10_NauticalStripeT~Shirt-Clothing-Versace-online-store_2_2.jpg?sw=550&q=85&strip=true,650.00,nautical stripe t-shirt,325.00,1,1,50%,325.00,1013607-1A10133_6W310,8,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/nautical-stripe-t-shirt-pink-white/1013607-1A10133_6W310.html?dwvar_1013607-1A10133__6W310_color=6W310,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",325,0,womens-clothing.txt
1014237-1A10133_6WC10,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw62e915ad/original/90_1014237-1A10133_6WC10_10_LAncoraVersaceCropT~Shirt-Clothing-Versace-online-store_2_2.jpg?sw=550&q=85&strip=true,720.00,lancora versace crop t-shirt,360.00,1,1,50%,360.00,1014237-1A10133_6WC10,8,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/lancora-versace-crop-t-shirt-blue-white/1014237-1A10133_6WC10.html?dwvar_1014237-1A10133__6WC10_color=6WC10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",360,0,womens-clothing.txt
1014269-1A01178_1B000,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwb1f94934/original/90_1014269-1A01178_1B000_10_CrystalLogoT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,990.00,crystal logo t-shirt,495.00,1,1,50%,495.00,1014269-1A01178_1B000,15,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/crystal-logo-t-shirt-black/1014269-1A01178_1B000.html?dwvar_1014269-1A01178__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",495,0,womens-clothing.txt
1013606-1A10140_1B000,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwdff49b1e/original/90_1013606-1A10140_1B000_10_VersaceMilanoStampCropT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,770.00,versace milano stamp crop t-shirt,385.00,1,1,50%,385.00,1013606-1A10140_1B000,9,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/versace-milano-stamp-crop-t-shirt-black/1013606-1A10140_1B000.html?dwvar_1013606-1A10140__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",385,0,womens-clothing.txt
1013606-1A10140_1PR20,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw73bc17b3/original/90_1013606-1A10140_1PR20_10_VersaceMilanoStampCropT~Shirt-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,770.00,versace milano stamp crop t-shirt,385.00,1,1,50%,385.00,1013606-1A10140_1PR20,2,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/versace-milano-stamp-crop-t-shirt-pink/1013606-1A10140_1PR20.html?dwvar_1013606-1A10140__1PR20_color=1PR20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",385,0,womens-clothing.txt
1013600-1A10135_1PR20,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw43927ce6/original/90_1013600-1A10135_1PR20_10_90s~Vintage~Logo~Barocco~T~Shirt-T~shirts-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,720.00,90s vintage logo barocco t-shirt,360.00,1,1,50%,360.00,1013600-1A10135_1PR20,19,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/90s-vintage-logo-barocco-t-shirt-pink/1013600-1A10135_1PR20.html?dwvar_1013600-1A10135__1PR20_color=1PR20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",360,0,womens-clothing.txt
1014273-1A09120_2P450,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw799bf419/original/90_1014273-1A09120_2P450_10_1978Re~EditionLogoT~Shirt-Clothing-Versace-online-store_0_3.jpg?sw=550&q=85&strip=true,650.00,1978 re-edition logo t-shirt,325.00,1,1,50%,325.00,1014273-1A09120_2P450,9,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/1978-re-edition-logo-t-shirt-pink/1014273-1A09120_2P450.html?dwvar_1014273-1A09120__2P450_color=2P450,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",325,0,womens-clothing.txt
1014273-1A09120_2Y860,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw137c63fc/original/90_1014273-1A09120_2Y860_10_1978Re~EditionLogoT~Shirt-Clothing-Versace-online-store_1_3.jpg?sw=550&q=85&strip=true,650.00,1978 re-edition logo t-shirt,325.00,1,1,50%,325.00,1014273-1A09120_2Y860,4,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/1978-re-edition-logo-t-shirt-yellow/1014273-1A09120_2Y860.html?dwvar_1014273-1A09120__2Y860_color=2Y860,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",325,0,womens-clothing.txt
1014276-1A09120_2UQ80,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw24c75da7/original/90_1014276-1A09120_2UQ80_10_1978Re~EditionLogoCropT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,770.00,1978 re-edition logo crop t-shirt,385.00,1,1,50%,385.00,1014276-1A09120_2UQ80,0,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/1978-re-edition-logo-crop-t-shirt-blue/1014276-1A09120_2UQ80.html?dwvar_1014276-1A09120__2UQ80_color=2UQ80,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",385,0,womens-clothing.txt
1014276-1A09120_2Y860,1,women:clothing:t-shirts and sweatshirts:t-shirts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwb0dee131/original/90_1014276-1A09120_2Y860_10_1978Re~EditionLogoCropT~Shirt-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,770.00,1978 re-edition logo crop t-shirt,385.00,1,1,50%,385.00,1014276-1A09120_2Y860,4,https://www.versace.com/us/en/women/clothing/t-shirts-sweatshirts/t-shirts/1978-re-edition-logo-crop-t-shirt-yellow/1014276-1A09120_2Y860.html?dwvar_1014276-1A09120__2Y860_color=2Y860,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",385,0,womens-clothing.txt
1013576-1A10029_1D280,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw89f7b116/original/90_1013576-1A10029_1D280_10_BaroccoDenimSlimMasculineBlazer-Clothing-Versace-online-store_2_3.jpg?sw=550&q=85&strip=true,3250.00,barocco denim slim masculine blazer,1625.00,1,1,50%,1625.00,1013576-1A10029_1D280,1,https://www.versace.com/us/en/women/clothing/blazer-jackets/barocco-denim-slim-masculine-blazer-gray/1013576-1A10029_1D280.html?dwvar_1013576-1A10029__1D280_color=1D280,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1625,0,womens-clothing.txt
1014630-1A06750_1B000,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw7b7557e5/original/90_1014630-1A06750_1B000_10_GraindePoudreHourglassJacket-Blazers-Versace-online-store_0_3.jpg?sw=550&q=85&strip=true,3390.00,grain de poudre hourglass jacket,1695.00,1,1,50%,1695.00,1014630-1A06750_1B000,3,https://www.versace.com/us/en/women/clothing/blazer-jackets/grain-de-poudre-hourglass-jacket-black/1014630-1A06750_1B000.html?dwvar_1014630-1A06750__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1695,0,womens-clothing.txt
1014629-1A10337_2PQ50,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw5c1b4eae/original/90_1014629-1A10337_2PQ50_10_ContrastoHourglassBlazer-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,3950.00,contrasto hourglass blazer,1975.00,1,1,50%,1975.00,1014629-1A10337_2PQ50,1,https://www.versace.com/us/en/women/clothing/blazer-jackets/contrasto-hourglass-blazer-pink/1014629-1A10337_2PQ50.html?dwvar_1014629-1A10337__2PQ50_color=2PQ50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1975,0,womens-clothing.txt
1013525-1A10442_2PL40,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw48e05a64/original/90_1013525-1A10442_2PL40_10_ContrastoTweedCardiganJacket-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,3190.00,contrasto tweed cardigan jacket,1595.00,1,1,50%,1595.00,1013525-1A10442_2PL40,0,https://www.versace.com/us/en/women/clothing/blazer-jackets/contrasto-tweed-cardigan-jacket-pink/1013525-1A10442_2PL40.html?dwvar_1013525-1A10442__2PL40_color=2PL40,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1595,0,womens-clothing.txt
1014630-1A10442_2PL40,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwc1d5fcc0/original/90_1014630-1A10442_2PL40_10_ContrastoTweedHourglassJacket-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,3425.00,contrasto tweed hourglass jacket ,1712.00,1,1,50%,1712.00,1014630-1A10442_2PL40,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/contrasto-tweed-hourglass-jacket--pink/1014630-1A10442_2PL40.html?dwvar_1014630-1A10442__2PL40_color=2PL40,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1713,0,womens-clothing.txt
1013155-1A10442_2B020,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw0149f41a/original/90_1013155-1A10442_2B020_10_TweedSlimMasculineBlazer-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,3190.00,tweed slim masculine blazer,1595.00,1,1,50%,1595.00,1013155-1A10442_2B020,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/tweed-slim-masculine-blazer-black/1013155-1A10442_2B020.html?dwvar_1013155-1A10442__2B020_color=2B020,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1595,0,womens-clothing.txt
1012458-1A09083_1B000,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw303677f3/original/90_1012458-1A09083_1B000_10_CrystalCroc~JacquardBlazer-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,10400.00,crystal croc-jacquard blazer,5200.00,1,1,50%,5200.00,1012458-1A09083_1B000,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/crystal-croc-jacquard-blazer-black/1012458-1A09083_1B000.html?dwvar_1012458-1A09083__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",5200,0,womens-clothing.txt
1012000-1A06750_1B000,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwff95b8eb/original/90_1012000-1A06750_1B000_10_HourglassDouble~BreastedBlazer-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,3390.00,hourglass double-breasted blazer,1695.00,1,1,50%,1695.00,1012000-1A06750_1B000,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/hourglass-double-breasted-blazer-black/1012000-1A06750_1B000.html?dwvar_1012000-1A06750__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1695,0,womens-clothing.txt
1011413-1A08926_1PR50,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw56d9bfca/original/90_1011413-1A08926_1PR50_10_LeatherSingle~BreastedBlazer-Blazers-Versace-online-store_0_3.jpg?sw=550&q=85&strip=true,4900.00,leather single-breasted blazer,2450.00,1,1,50%,2450.00,1011413-1A08926_1PR50,1,https://www.versace.com/us/en/women/clothing/blazer-jackets/leather-single-breasted-blazer-pink/1011413-1A08926_1PR50.html?dwvar_1011413-1A08926__1PR50_color=1PR50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",2450,0,womens-clothing.txt
1014378-1A09573_1B000,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwd715b921/original/90_1014378-1A09573_1B000_10_TweedCardiganJacket-Blazers-Versace-online-store_2_1.jpg?sw=550&q=85&strip=true,3190.00,tweed cardigan jacket,1595.00,1,1,50%,1595.00,1014378-1A09573_1B000,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/tweed-cardigan-jacket-black/1014378-1A09573_1B000.html?dwvar_1014378-1A09573__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1595,0,womens-clothing.txt
1014129-1A10096_1PR20,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw7932fd50/original/90_1014129-1A10096_1PR20_10_HeritageTweedRaglanJacket-Clothing-Versace-online-store_1_4.jpg?sw=550&q=85&strip=true,3650.00,heritage tweed raglan jacket,1825.00,1,1,50%,1825.00,1014129-1A10096_1PR20,3,https://www.versace.com/us/en/women/clothing/blazer-jackets/heritage-tweed-raglan-jacket-pink/1014129-1A10096_1PR20.html?dwvar_1014129-1A10096__1PR20_color=1PR20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1825,0,womens-clothing.txt
1013525-1A09574_2WJ90,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw80cf8a39/original/90_1013525-1A09574_2WJ90_10_TweedCardiganJacket-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,3350.00,tweed cardigan jacket,1675.00,1,1,50%,1675.00,1013525-1A09574_2WJ90,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/tweed-cardigan-jacket-print/1013525-1A09574_2WJ90.html?dwvar_1013525-1A09574__2WJ90_color=2WJ90,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1675,0,womens-clothing.txt
1013463-1A04649_1UI20,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw95f19ccf/original/90_1013463-1A04649_1UI20_10_SlimMasculineDouble~BreastedBlazer-Blazers-Versace-online-store_0_1.jpg?sw=550&q=85&strip=true,2850.00,slim masculine double-breasted blazer,1425.00,1,1,50%,1425.00,1013463-1A04649_1UI20,2,https://www.versace.com/us/en/women/clothing/blazer-jackets/slim-masculine-double-breasted-blazer-blue/1013463-1A04649_1UI20.html?dwvar_1013463-1A04649__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1425,0,womens-clothing.txt
1013155-1A09573_1UE20,1,women:clothing:blazer and jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw9bedb719/original/90_1013155-1A09573_1UE20_10_BouclTweedSlimMasculineBlazer-Clothing-Versace-online-store_1_3.jpg?sw=550&q=85&strip=true,3190.00,boucle tweed slim masculine blazer,1595.00,1,1,50%,1595.00,1013155-1A09573_1UE20,3,https://www.versace.com/us/en/women/clothing/blazer-jackets/boucle-tweed-slim-masculine-blazer-blue/1013155-1A09573_1UE20.html?dwvar_1013155-1A09573__1UE20_color=1UE20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",1595,0,womens-clothing.txt
1012543-1A07079_1D030,1,women:clothing:denim:denim jackets,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwc76529f3/original/90_1012543-1A07079_1D030_10_RoundedCropDenimJacket-Clothing-Versace-online-store_2_2.jpg?sw=550&q=85&strip=true,1650.00,rounded crop denim jacket,825.00,1,1,50%,825.00,1012543-1A07079_1D030,2,https://www.versace.com/us/en/women/clothing/denim/denim-jackets/rounded-crop-denim-jacket-blue/1012543-1A07079_1D030.html?dwvar_1012543-1A07079__1D030_color=1D030,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",825,0,womens-clothing.txt
1014987-1A10428_1PS10,1,women:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwc8244b1c/original/90_1014987-1A10428_1PS10_10_Embroidered~Cashmere~Knit~Shorts-Knitwear-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,1890.00,embroidered cashmere knit shorts,945.00,1,1,50%,945.00,1014987-1A10428_1PS10,6,https://www.versace.com/us/en/women/clothing/knitwear/embroidered-cashmere-knit-shorts-pink/1014987-1A10428_1PS10.html?dwvar_1014987-1A10428__1PS10_color=1PS10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",945,0,womens-clothing.txt
1014987-1A10428_1Y970,1,women:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw09028f42/original/90_1014987-1A10428_1Y970_10_Embroidered~Cashmere~Knit~Shorts-Knitwear-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,1890.00,embroidered cashmere knit shorts,945.00,1,1,50%,945.00,1014987-1A10428_1Y970,6,https://www.versace.com/us/en/women/clothing/knitwear/embroidered-cashmere-knit-shorts-yellow/1014987-1A10428_1Y970.html?dwvar_1014987-1A10428__1Y970_color=1Y970,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",945,0,womens-clothing.txt
1013430-1A10005_1PR20,1,women:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwaeb0c6ef/original/90_1013430-1A10005_1PR20_10_Wool~BlendFlaredTowelPants-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,1550.00,wool-blend flared towel pants,775.00,1,1,50%,775.00,1013430-1A10005_1PR20,0,https://www.versace.com/us/en/women/clothing/knitwear/wool-blend-flared-towel-pants-pink/1013430-1A10005_1PR20.html?dwvar_1013430-1A10005__1PR20_color=1PR20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",775,0,womens-clothing.txt
1003900-1A10076_5BC10,1,women:clothing:leggings,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw38fa25b6/original/90_1003900-1A10076_5BC10_10_Barocco~Leggings-Leggings-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,890.00,barocco leggings,445.00,1,1,50%,445.00,1003900-1A10076_5BC10,21,https://www.versace.com/us/en/women/clothing/leggings/barocco-leggings-black-print/1003900-1A10076_5BC10.html?dwvar_1003900-1A10076__5BC10_color=5BC10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",445,0,womens-clothing.txt
1003900-1A10076_5P950,1,women:clothing:leggings,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw07e78c9b/original/90_1003900-1A10076_5P950_10_Barocco~Leggings-Clothing-Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,890.00,barocco leggings,445.00,1,1,50%,445.00,1003900-1A10076_5P950,0,https://www.versace.com/us/en/women/clothing/leggings/barocco-leggings-pink-print/1003900-1A10076_5P950.html?dwvar_1003900-1A10076__5P950_color=5P950,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",445,0,womens-clothing.txt
1013135-1A10425_1D700,1,women:clothing:denim:jeans,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw8afead76/original/90_1013135-1A10425_1D700_10_Medusa95SkinnyJeans-Clothing-Versace-online-store_1_3.jpg?sw=550&q=85&strip=true,990.00,medusa 95 skinny jeans,495.00,1,1,50%,495.00,1013135-1A10425_1D700,0,https://www.versace.com/us/en/women/clothing/denim/jeans/medusa-95-skinny-jeans-blue/1013135-1A10425_1D700.html?dwvar_1013135-1A10425__1D700_color=1D700,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",495,0,womens-clothing.txt
1013687-1A10425_1D700,1,women:clothing:denim:jeans,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw6eb20a92/original/90_1013687-1A10425_1D700_10_Medusa95BoyfriendJeans-Clothing-Versace-online-store_1_3.jpg?sw=550&q=85&strip=true,1150.00,medusa 95 boyfriend jeans,575.00,1,1,50%,575.00,1013687-1A10425_1D700,4,https://www.versace.com/us/en/women/clothing/denim/jeans/medusa-95-boyfriend-jeans-blue/1013687-1A10425_1D700.html?dwvar_1013687-1A10425__1D700_color=1D700,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",575,0,womens-clothing.txt
1014866-1A10425_1D700,1,women:clothing:denim:jeans,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwf367148f/original/90_1014866-1A10425_1D700_10_CargoJeans-Jeans-Versace-online-store_0_3.jpg?sw=550&q=85&strip=true,1650.00,cargo jeans,825.00,1,1,50%,825.00,1014866-1A10425_1D700,2,https://www.versace.com/us/en/women/clothing/denim/jeans/cargo-jeans-blue/1014866-1A10425_1D700.html?dwvar_1014866-1A10425__1D700_color=1D700,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",825,0,womens-clothing.txt
1014634-1A10699_2VE30,1,women:clothing:pants and shorts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw40501743/original/90_1014634-1A10699_2VE30_10_ContrastoDuchesseBoxerShorts-Trousers~~Shorts-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,990.00,contrasto duchesse boxer shorts,495.00,1,1,50%,495.00,1014634-1A10699_2VE30,0,https://www.versace.com/us/en/women/clothing/pants-shorts/contrasto-duchesse-boxer-shorts-white-blue/1014634-1A10699_2VE30.html?dwvar_1014634-1A10699__2VE30_color=2VE30,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",495,0,womens-clothing.txt
1011290-1A10739_5X490,0,women:clothing:pants and shorts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwf99b3ebe/original/90_1011290-1A10739_5X490_10_MedusaContrastoSilkTrousers-Pants~~Shorts-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1650.00,medusa contrasto silk pants,825.00,1,1,50%,825.00,1011290-1A10739_5X490,0,https://www.versace.com/us/en/women/clothing/pants-shorts/medusa-contrasto-silk-pants-pink-print/1011290-1A10739_5X490.html?dwvar_1011290-1A10739__5X490_color=5X490,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",825,0,womens-clothing.txt
1014634-1A10739_5X490,1,women:clothing:pants and shorts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw7b00b3d9/original/90_1014634-1A10739_5X490_10_MedusaContrastoSilkBoxerShorts-Trousers~~Shorts-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,890.00,medusa contrasto silk boxer shorts,445.00,1,1,50%,445.00,1014634-1A10739_5X490,2,https://www.versace.com/us/en/women/clothing/pants-shorts/medusa-contrasto-silk-boxer-shorts-pink-print/1014634-1A10739_5X490.html?dwvar_1014634-1A10739__5X490_color=5X490,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",445,0,womens-clothing.txt
