"category","product_id","price","currency","imageUrls","name","material","colors","url"
"L1_WOM","FAM8302_601M","3000.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8302/9DF740D2-AC0A-4500-8807-0ED37E68C3BE/FAM8302_601M_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/689ECD75-104E-431C-8323-58A825FAD868/FAM8302_601M_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/C9E6A331-C4E0-47FE-AF14-7F8D96157EDA/FAM8302_601M_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/BB2BCFA0-DCE0-41F2-A273-259012EA30FD/FAM8302_601M_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/AF957EEC-E575-422C-AF6C-2C1738B79903/FAM8302_601M_MEDIUM.jpg']","The Gift of Kings® Crew Neck","The Gift of Kings®","['30AX|ALMOND BLOSSOM|https://media.loropiana.com/HYBRIS/FAM/FAM8302/60C62385-AA42-4881-8B02-02D8E3BCB6E8/FAM8302_30AX_BISCOTTO.jpg', '50P3|GREEN LILY|https://media.loropiana.com/HYBRIS/FAM/FAM8302/40EAD5D0-4FCA-4123-A00F-FC3F20882C18/FAM8302_50P3_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8302/39732D59-47DE-4BFC-8299-BAC17D8F704C/FAM8302_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8302/FCFE3706-F291-45F7-8BD6-7F3EF9F89250/FAM8302_8000_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8302/8C4FD930-54C1-461D-8169-A0C1397726FF/FAM8302_A07C_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8302/211DD482-F764-4665-B7BA-232AC68C4632/FAM8302_A0E3_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAM/FAM8302/6A4B1D5E-84E0-4676-A205-06B56906241C/FAM8302_W11L_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-crew-neck-FAM8302?colorCode=601M"
"L1_WOM","FAM8302_50P3","3000.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8302/4312E08C-DFF3-466D-90CE-62822969B9FF/FAM8302_50P3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/609F0CF9-F8BB-4A13-A44C-F980213DB848/FAM8302_50P3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/BAA904B7-EA3A-4D46-9DD1-DE261630384F/FAM8302_50P3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/C574897E-5779-4380-871D-1E45FD2F3B8E/FAM8302_50P3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8302/0542149E-677B-4D49-AD05-7A3872E3BD1F/FAM8302_50P3_MEDIUM.jpg']","The Gift of Kings® Crew Neck","The Gift of Kings®","['30AX|ALMOND BLOSSOM|https://media.loropiana.com/HYBRIS/FAM/FAM8302/60C62385-AA42-4881-8B02-02D8E3BCB6E8/FAM8302_30AX_BISCOTTO.jpg', '50P3|GREEN LILY|https://media.loropiana.com/HYBRIS/FAM/FAM8302/40EAD5D0-4FCA-4123-A00F-FC3F20882C18/FAM8302_50P3_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8302/39732D59-47DE-4BFC-8299-BAC17D8F704C/FAM8302_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8302/FCFE3706-F291-45F7-8BD6-7F3EF9F89250/FAM8302_8000_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8302/8C4FD930-54C1-461D-8169-A0C1397726FF/FAM8302_A07C_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8302/211DD482-F764-4665-B7BA-232AC68C4632/FAM8302_A0E3_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAM/FAM8302/6A4B1D5E-84E0-4676-A205-06B56906241C/FAM8302_W11L_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-crew-neck-FAM8302?colorCode=50P3"
"L1_WOM","FAM8213_A07C","11350.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8213/8E65EBF1-27B2-4C20-8DCF-B3D9E1BC667A/FAM8213_A07C_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/1746F4AA-1750-47F0-A271-CAA581102E2F/FAM8213_A07C_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/C45E9C65-CA87-4DFC-BD5C-57F8CEF9088D/FAM8213_A07C_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/FAA30397-2C51-4CB4-93D0-2C5E9FB9D854/FAM8213_A07C_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/09CF65D3-5A61-4A2F-89A6-C63F3E665FCB/FAM8213_A07C_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/CD079540-136C-4DCD-8DD3-AF530F354BB9/FAM8213_A07C_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/DD9D6625-7A17-43B4-8E9E-5FC9D8C7A009/FAM8213_A07C_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8213/BBDB36FE-D61F-4751-B138-7C9BA3E86846/FAM8213_A07C_SMALL.jpg']","The Gift of Kings® Idar Jacket","The Gift of Kings®","['A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8213/DD435054-C38D-4C34-AA04-56A2ACD80CD0/FAM8213_A07C_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-idar-jacket-FAM8213?colorCode=A07C"
"L1_WOM","FAM8191_601M","7525.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8191/4FCE6CF4-9328-4CAE-9B6B-73B4775903A5/FAM8191_601M_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8191/F3592073-19BE-4953-BDE8-21EA74314254/FAM8191_601M_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8191/097F237C-585A-4E04-9424-29F7AF4F6A05/FAM8191_601M_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8191/BF9B9A49-BCCD-4CA3-805F-DB17E197F5AB/FAM8191_601M_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8191/1B3B0838-DF1B-484F-BF03-696DB5F8A05C/FAM8191_601M_MEDIUM.jpg']","The Gift of Kings® Kasia Jacket","The Gift of Kings®","['601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8191/2F0225C3-823A-4D7A-B761-D3ABCFE336FE/FAM8191_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8191/32F2EAB3-EDB7-4111-A52D-7FF1A79E30DA/FAM8191_8000_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8191/DD435054-C38D-4C34-AA04-56A2ACD80CD0/FAM8191_A07C_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8191/363EA5F8-70C4-4F6E-ACCE-1EB084BBC312/FAM8191_A0E3_BISCOTTO.jpg']","https:/p/woman/blazers/the-gift-of-kings-kasia-jacket-FAM8191?colorCode=601M"
"L1_WOM","FAM8185_A07C","11625.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8185/B098908A-BB07-4108-8DBF-9DBF03B64101/FAM8185_A07C_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/F01D138F-8F23-4169-8BD2-DD4C10E418CC/FAM8185_A07C_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/9A14E585-97EE-4DA9-B0D3-510071CC353F/FAM8185_A07C_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/180CF09F-0CCB-43E1-B131-1CE86F41F2E6/FAM8185_A07C_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/E6D608E4-0340-4811-8491-05106E08E9FD/FAM8185_A07C_MEDIUM.jpg']","The Gift of Kings® Vidal Coat","The Gift of Kings®","['601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8185/7F6DB242-37A3-4F6A-8FC4-E8B4C8C4CE1B/FAM8185_601M_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8185/DD435054-C38D-4C34-AA04-56A2ACD80CD0/FAM8185_A07C_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-vidal-coat-FAM8185?colorCode=A07C"
"L1_WOM","FAM8185_601M","11625.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8185/E59B4250-7F48-4510-9B89-95DD13C95BCF/FAM8185_601M_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/9BDB2507-B9D8-4DDD-A165-1616D111F608/FAM8185_601M_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/7F90DA33-0A13-4018-A00B-E60C28148AC8/FAM8185_601M_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/962455E5-7752-44C7-A83B-81BCC09DD05F/FAM8185_601M_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8185/C0F6143D-DEFA-4FAE-9A46-E7E8D13D7903/FAM8185_601M_MEDIUM.jpg']","The Gift of Kings® Vidal Coat","The Gift of Kings®","['601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8185/7F6DB242-37A3-4F6A-8FC4-E8B4C8C4CE1B/FAM8185_601M_BISCOTTO.jpg', 'A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM8185/DD435054-C38D-4C34-AA04-56A2ACD80CD0/FAM8185_A07C_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-vidal-coat-FAM8185?colorCode=601M"
"L1_WOM","FAM1250_A07C","5175.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM1250/D609AF07-730C-4F18-B2A0-7E13630FEF1F/FAM1250_A07C_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM1250/F6267C3C-4C75-44F2-AE6A-32AC09AC979D/FAM1250_A07C_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM1250/2DE55E7B-3D80-4C30-910D-A826F78DB1E9/FAM1250_A07C_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM1250/C3D85050-A706-4169-9993-D605E92758D6/FAM1250_A07C_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM1250/CCB938E2-8295-447E-BC95-585455ED510E/FAM1250_A07C_MEDIUM.jpg']","The Gift of Kings® Soft Jersey Bomber Jacket","The Gift of Kings®","['A07C|LIGHT DUNE|https://media.loropiana.com/HYBRIS/FAM/FAM1250/7E45C409-A20D-4681-9167-66DA043A5F14/FAM1250_A07C_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAM/FAM1250/C02F8071-C660-48F8-9DE4-B5786C725400/FAM1250_W000_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-soft-jersey-bomber-jacket-FAM1250?colorCode=A07C"
"L1_WOM","FAM8298_601M","3000.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8298/23CF0637-63AF-4FB3-9AF7-BB115A6F379A/FAM8298_601M_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/32CB6486-80A0-4363-908A-20B6A4F0FAC0/FAM8298_601M_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/8C321122-0799-4E6C-B6A6-76FC7A9D4A45/FAM8298_601M_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/2954F86C-810B-4FDA-9FF5-1F11A5EC330F/FAM8298_601M_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/3E8144FB-D073-476A-857D-F890D8CD9DE7/FAM8298_601M_MEDIUM.jpg']","The Gift of Kings® V-Neck","The Gift of Kings®","['50P3|GREEN LILY|https://media.loropiana.com/HYBRIS/FAM/FAM8298/40EAD5D0-4FCA-4123-A00F-FC3F20882C18/FAM8298_50P3_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8298/9CBF87FC-16D3-4242-BA8E-56B11687967B/FAM8298_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8298/FCFE3706-F291-45F7-8BD6-7F3EF9F89250/FAM8298_8000_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8298/211DD482-F764-4665-B7BA-232AC68C4632/FAM8298_A0E3_BISCOTTO.jpg', 'E028|Acorn Melange|https://media.loropiana.com/HYBRIS/FAM/FAM8298/D616815E-EEAF-46B5-A975-90256C3D73E4/FAM8298_E028_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAM/FAM8298/6A4B1D5E-84E0-4676-A205-06B56906241C/FAM8298_W11L_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-v-neck-FAM8298?colorCode=601M"
"L1_WOM","FAM8298_50P3","3000.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8298/152F2C26-6B22-464E-94C1-84318386376F/FAM8298_50P3_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/D2618916-D8B6-4CB8-9370-9E3A613D2F3A/FAM8298_50P3_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/88F35B68-6D69-4AC4-9D46-45164BD4BA1C/FAM8298_50P3_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/3D08306E-2374-44A5-B24F-47A95227F870/FAM8298_50P3_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8298/064A11AF-DE0D-4AB6-B133-14A9B161E605/FAM8298_50P3_MEDIUM.jpg']","The Gift of Kings® V-Neck","The Gift of Kings®","['50P3|GREEN LILY|https://media.loropiana.com/HYBRIS/FAM/FAM8298/40EAD5D0-4FCA-4123-A00F-FC3F20882C18/FAM8298_50P3_BISCOTTO.jpg', '601M|Candy Sky|https://media.loropiana.com/HYBRIS/FAM/FAM8298/9CBF87FC-16D3-4242-BA8E-56B11687967B/FAM8298_601M_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM8298/FCFE3706-F291-45F7-8BD6-7F3EF9F89250/FAM8298_8000_BISCOTTO.jpg', 'A0E3|Star Sand|https://media.loropiana.com/HYBRIS/FAM/FAM8298/211DD482-F764-4665-B7BA-232AC68C4632/FAM8298_A0E3_BISCOTTO.jpg', 'E028|Acorn Melange|https://media.loropiana.com/HYBRIS/FAM/FAM8298/D616815E-EEAF-46B5-A975-90256C3D73E4/FAM8298_E028_BISCOTTO.jpg', 'W11L|Mashu Lake Mel|https://media.loropiana.com/HYBRIS/FAM/FAM8298/6A4B1D5E-84E0-4676-A205-06B56906241C/FAM8298_W11L_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-v-neck-FAM8298?colorCode=50P3"
"L1_WOM","FAM6885_W0QF","1375.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM6885/70E50FFB-79D6-453E-8DCC-BBF85B5970EE/FAM6885_W0QF_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/0523063A-33C5-453E-BC91-47EE5DBC95BD/FAM6885_W0QF_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/86DFDC28-3BF1-433D-BF4A-4F82366BE487/FAM6885_W0QF_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/5E4024B7-BC7D-4B52-BE41-628EED96C90F/FAM6885_W0QF_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/F318700C-E8D9-4F9F-A321-FB095646DE14/FAM6885_W0QF_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/243DB4AA-FF41-4564-B7D4-1AB8630A6CAA/FAM6885_W0QF_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/CD9D665E-1479-4793-98E6-980CA742DE91/FAM6885_W0QF_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM6885/9F3C6609-0F4E-410F-8934-3BBE8A3CAAF5/FAM6885_W0QF_SMALL.jpg']","Aleks Pants","CashDenim","['W0QF|DARK BLUE WASH|https://media.loropiana.com/HYBRIS/FAM/FAM6885/0B65E869-AB71-4893-8423-29D7AA87E311/FAM6885_W0QF_BISCOTTO.jpg']","https:/p/woman/trousers-and-shorts/aleks-pants-FAM6885?colorCode=W0QF"
"L1_WOM","FAM0701_1511","1600.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM0701/ACF2C2A3-715C-4638-AA74-644B7A46FB5F/FAM0701_1511_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/79F2F97A-97B4-4E79-9B5C-31A61C228F1D/FAM0701_1511_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/3DB140CD-8027-41E4-AD7A-955EC262BD93/FAM0701_1511_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/5ADFC6EB-7DA9-4147-8AA4-08B1D6737EC8/FAM0701_1511_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/DBF065D1-A2CE-465F-B7E1-585FFBD060D8/FAM0701_1511_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/8890D3E7-1E14-44E2-8409-87668A429BA0/FAM0701_1511_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/8ED155F8-CB04-47F2-B6E2-DDE78FB94EA4/FAM0701_1511_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM0701/38FB47CE-7854-4DDD-ACE9-9C092F94F39C/FAM0701_1511_SMALL.jpg']","Sorbonne Polo Shirt","Cotton, Silk","['1511|Thrush|https://media.loropiana.com/HYBRIS/FAM/FAM0701/D189F3C5-C07F-4D0C-9708-478326FEA5AF/FAM0701_1511_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAM/FAM0701/00A17A55-3B99-4C81-AA06-1AC5C5F4CC5E/FAM0701_8000_BISCOTTO.jpg', 'A0I3|RICE MILK|https://media.loropiana.com/HYBRIS/FAM/FAM0701/A62EC9DA-DDC2-4EE5-98B3-863C2CCAEE49/FAM0701_A0I3_BISCOTTO.jpg', 'A258|Spelt|https://media.loropiana.com/HYBRIS/FAM/FAM0701/6C1EDF4C-D1D4-4FB0-9696-665A98E33789/FAM0701_A258_BISCOTTO.jpg', 'H0QJ|TAWNY BARK|https://media.loropiana.com/HYBRIS/FAM/FAM0701/07FC2909-B7F2-4F92-BB07-D5D823F7918C/FAM0701_H0QJ_BISCOTTO.jpg', 'P08U|Clay Teapot|https://media.loropiana.com/HYBRIS/FAM/FAM0701/CA641873-BAE2-4011-84BC-C26A03BE736C/FAM0701_P08U_BISCOTTO.jpg']","https:/p/woman/knitwear/sorbonne-polo-shirt-FAM0701?colorCode=1511"
"L1_WOM","FAF8086_MB97","6525.0","USD","['https://media.loropiana.com/HYBRIS/FAF/FAF8086/D32F56E3-F5D2-46C6-8B4A-EAE8918F531B/FAF8086_MB97_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/99A10CC4-9A0D-400B-912B-23F91421796F/FAF8086_MB97_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/460A4AF8-BD6F-429E-857D-A9AEA5473A2E/FAF8086_MB97_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/89AB31EB-79A9-4586-8274-892662614993/FAF8086_MB97_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/5D4B1141-4269-43AD-B49E-F1454FD953FC/FAF8086_MB97_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/ABEE975B-95F2-4D2B-B926-29F3A5C80A2E/FAF8086_MB97_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/347F30EA-E6B6-4CA4-B6F0-C214DA9FED87/FAF8086_MB97_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF8086/5A653A1A-CC88-4198-8380-916E4311E944/FAF8086_MB97_SMALL.jpg']","Icery Short Jacket","Cashmere - Storm System®","['MB97|Caviar|https://media.loropiana.com/HYBRIS/FAF/FAF8086/1FC37F3F-0D82-44CF-B13D-195D83E56FD3/FAF8086_MB97_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAF/FAF8086/6C359033-4888-4182-AFF6-53F68A865C0D/FAF8086_W000_BISCOTTO.jpg']","https:/p/woman/outerwear-jackets/icery-short-jacket-FAF8086?colorCode=MB97"
"L1_WOM","FAN3158_E028","3125.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN3158/25DC8FFD-D09D-4996-BCA6-0BBB53BB593F/FAN3158_E028_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/AA53CEFF-FA9E-49C1-A6FF-D00443FD2EC3/FAN3158_E028_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/C56196F2-76D4-446C-941C-35E7DC46C6EB/FAN3158_E028_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/A376F4A2-A027-45B8-B494-BDE3CF89B8B6/FAN3158_E028_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/ABE3919C-8B04-4519-BC3E-10CFD5A02B5C/FAN3158_E028_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/D9793AF5-9E0A-405F-8EDB-E0ECE65C61FC/FAN3158_E028_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/37DE7813-3080-40E5-BF4F-6EF9F07713F9/FAN3158_E028_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN3158/6960B2D2-BB6F-4C9C-A707-A74775AFFC69/FAN3158_E028_SMALL.jpg']","The Gift of Kings® Turtleneck","The Gift of Kings®","['E028|Acorn Melange|https://media.loropiana.com/HYBRIS/FAN/FAN3158/D616815E-EEAF-46B5-A975-90256C3D73E4/FAN3158_E028_BISCOTTO.jpg', 'M570|Cayenne Melange/North Sea|https://media.loropiana.com/HYBRIS/FAN/FAN3158/48E423BB-BC36-47B0-832E-6BFD7EC9663A/FAN3158_M570_BISCOTTO.jpg']","https:/p/woman/the-gift-of-kings/the-gift-of-kings-turtleneck-FAN3158?colorCode=E028"
"L1_WOM","FAM9864_W000","925.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM9864/112573BD-0EC1-4463-BBD5-160B6914E6BD/FAM9864_W000_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/2937C24B-BE6F-498C-8644-5E16593EFA47/FAM9864_W000_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/119BA937-F3D3-4C66-BA96-4D2355B2E684/FAM9864_W000_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/97BB08BD-1083-4F03-9B45-EC2DFB16A106/FAM9864_W000_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/C5EEC197-B95A-48BF-B3B9-BD95B0E7E14B/FAM9864_W000_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/D12582BA-F3AF-4EAC-952D-F249288D51E0/FAM9864_W000_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/08DCDD57-97C1-4403-A0EC-08ABF1E95DEB/FAM9864_W000_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9864/F73BEAA5-D9F9-4CB5-8C1B-9DF7241FFC08/FAM9864_W000_SMALL.jpg']","Neo Mirel Trousers","Cotton","['1000|White|https://media.loropiana.com/HYBRIS/FAM/FAM9864/CEC97AA1-4129-4F3E-AB8F-B6F8AD47B5FD/FAM9864_1000_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAM/FAM9864/DD9B4A34-4336-4D70-B27A-406137781DC6/FAM9864_W000_BISCOTTO.jpg']","https:/p/woman/trousers-and-shorts/neo-mirel-trousers-FAM9864?colorCode=W000"
"L1_WOM","FAM8913_A08U","875.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM8913/18B05CC6-D9DE-433D-81AE-4B082AAFE0C0/FAM8913_A08U_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/C9C2307B-5D7D-48D0-BF42-BD5ED4B9A09B/FAM8913_A08U_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/6637142B-769E-4181-A04A-A498BF439FA4/FAM8913_A08U_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/5ABC2754-8CA1-42A1-8083-954569250096/FAM8913_A08U_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM8913/C2BF220C-AC4E-4693-96B7-D8A8008E1CE3/FAM8913_A08U_MEDIUM.jpg']","Yelena Shirt","Cotton","['A08U|RICE MILK|https://media.loropiana.com/HYBRIS/FAM/FAM8913/F28BDC6D-1F0E-4CCE-9107-454BC1FC1C79/FAM8913_A08U_BISCOTTO.jpg', 'W0SU|CHAMBRAY AZURE|https://media.loropiana.com/HYBRIS/FAM/FAM8913/5EC15A7B-42F2-4FFF-AE21-5072B4B9693E/FAM8913_W0SU_BISCOTTO.jpg']","https:/p/woman/shirts-and-tops/yelena-shirt-FAM8913?colorCode=A08U"
