category,name,product_id,product_url,image_url,other_images,full_price,discount_price,stock,color,tag(s),filename
c-women,'Boke Flower' embroidered slim shirt,FD52CH0879LO.01,https://www.kenzo.com/en-us/boke-flower-embroidered-slim-shirt/FD52CH0879LO.01.html,https://media.kenzo.com/b2cprd/FD52CH0879LO.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD52CH0879LO.01_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,,,,Show,c-women.html
c-women,'Boke Flower' embroidered short-sleeved jumper,FE52PU3833LB.34,https://www.kenzo.com/en-us/boke-flower-embroidered-short-sleeved-jumper/FE52PU3833LB.34.html,https://media.kenzo.com/b2cprd/FE52PU3833LB.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52PU3833LB.34_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,,,"faded pink, light blue",,c-women.html
c-women,'Boke Flower' embroidered polo shirt,FC62TS7054PU.01,https://www.kenzo.com/en-us/boke-flower-embroidered-polo-shirt/FC62TS7054PU.01.html,https://media.kenzo.com/b2cprd/FC62TS7054PU.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FC62TS7054PU.01_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,,,"black, white, pale grey, +1 more",,c-women.html
c-women,Semi-sheer jumper,FE52PU4523AB.99J,https://www.kenzo.com/en-us/semi-sheer-jumper/FE52PU4523AB.99J.html,https://media.kenzo.com/b2cprd/FE52PU4523AB.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52PU4523AB.99J_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,$ 318.00,,"faded pink, black",,c-women.html
c-women,'KENZO Oki' leather mules,FE62MU125L79.99,https://www.kenzo.com/en-us/kenzo-oki-leather-mules/FE62MU125L79.99.html,https://media.kenzo.com/b2cprd/FE62MU125L79.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE62MU125L79.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,,,New,c-women.html
c-women,'KENZO Lucky Tiger' silk square,FE52EW320PEM.34,https://www.kenzo.com/en-us/kenzo-lucky-tiger-silk-square/FE52EW320PEM.34.html,https://media.kenzo.com/b2cprd/FE52EW320PEM.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW320PEM.34_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 335.00,,,"faded pink, deep sea blue",,c-women.html
c-women,'KENZO Drawn Varsity' embroidered cardigan,FE52SW1264ME.77,https://www.kenzo.com/en-us/kenzo-drawn-varsity-embroidered-cardigan/FE52SW1264ME.77.html,https://media.kenzo.com/b2cprd/FE52SW1264ME.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SW1264ME.77_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 570.00,,,,,c-women.html
c-women,'KENZO Weave' pajama pants,FE52PA0849O3.26,https://www.kenzo.com/en-us/kenzo-weave-pajama-pants/FE52PA0849O3.26.html,https://media.kenzo.com/b2cprd/FE52PA0849O3.26_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52PA0849O3.26_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,$ 366.00,,,,c-women.html
c-women,'Boke Flower' loose-fit T-shirt,FD52TS0394SO.77,https://www.kenzo.com/en-us/boke-flower-loose-fit-t-shirt/FD52TS0394SO.77.html,https://media.kenzo.com/b2cprd/FD52TS0394SO.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD52TS0394SO.77_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,,,"midnight blue, white, faded pink, +2 more",,c-women.html
c-women,'Boke Flower 2.0' fitted dress,FE52RO2779FI.99,https://www.kenzo.com/en-us/boke-flower-2.0-fitted-dress/FE52RO2779FI.99.html,https://media.kenzo.com/b2cprd/FE52RO2779FI.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO2779FI.99_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 745.00,,,,,c-women.html
c-women,'KENZO Elephant' loose embroidered T-shirt,FD62TS0904SG.22,https://www.kenzo.com/en-us/kenzo-elephant-loose-embroidered-t-shirt/FD62TS0904SG.22.html,https://media.kenzo.com/b2cprd/FD62TS0904SG.22_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62TS0904SG.22_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 255.00,$ 179.00,,"black, cherry",,c-women.html
c-women,'KENZO Stamp' large square in cotton.,FE52EW550PEL.34,https://www.kenzo.com/en-us/kenzo-stamp-large-square-in-cotton./FE52EW550PEL.34.html,https://media.kenzo.com/b2cprd/FE52EW550PEL.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW550PEL.34_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,$ 210.00,,"faded pink, midnight blue",,c-women.html
c-women,SUMIRE cropped jeans,FD62DP2236B1.DM,https://www.kenzo.com/en-us/sumire-cropped-jeans/FD62DP2236B1.DM.html,https://media.kenzo.com/b2cprd/FD62DP2236B1.DM_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62DP2236B1.DM_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,,,,,c-women.html
c-women,'KENZO by Verdy' genderless jogging trousers,FE58PA6034MG.02,https://www.kenzo.com/en-us/kenzo-by-verdy-genderless-jogging-trousers/FE58PA6034MG.02.html,https://media.kenzo.com/b2cprd/FE58PA6034MG.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PA6034MG.02_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,$ 333.00,,"off white, black",,c-women.html
c-women,'KENZO Utility' tote bag,FD65SA901F34.76,https://www.kenzo.com/en-us/kenzo-utility-tote-bag/FD65SA901F34.76.html,https://media.kenzo.com/b2cprd/FD65SA901F34.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA901F34.76_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 420.00,,,"ecru, navy blue",,c-women.html
c-women,'KENZO Elephant' loose-fit T-shirt,FE52TS1144SO.02,https://www.kenzo.com/en-us/kenzo-elephant-loose-fit-t-shirt/FE52TS1144SO.02.html,https://media.kenzo.com/b2cprd/FE52TS1144SO.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52TS1144SO.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,$ 144.00,,"off white, faded pink, midnight blue",,c-women.html
c-women,'KENZO Flower Camo' hawaiian shirt,FE52CH0719JE.67,https://www.kenzo.com/en-us/kenzo-flower-camo-hawaiian-shirt/FE52CH0719JE.67.html,https://media.kenzo.com/b2cprd/FE52CH0719JE.67_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52CH0719JE.67_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,$ 285.00,,,,c-women.html
c-women,Women's sunglasses,LE5SUN78I66E.23,https://www.kenzo.com/en-us/womens-sunglasses/LE5SUN78I66E.23.html,https://media.kenzo.com/b2cprd/LE5SUN78I66E.23_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN78I66E.23_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 360.00,,Out of Stock,,,c-women.html
c-women,'KENZO Rose' zip up hoodie,FE52SW1334MI.67,https://www.kenzo.com/en-us/kenzo-rose-zip-up-hoodie/FE52SW1334MI.67.html,https://media.kenzo.com/b2cprd/FE52SW1334MI.67_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SW1334MI.67_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,$ 371.00,,"faded pink, blue",,c-women.html
c-women,'Boke Flower' earrings,FD55BI410M04.OR,https://www.kenzo.com/en-us/boke-flower-earrings/FD55BI410M04.OR.html,https://media.kenzo.com/b2cprd/FD55BI410M04.OR_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55BI410M04.OR_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,,Back in Stock,,,c-women.html
c-women,'KENZO Boke Flower Dévoré' long dress,FE52RO1199I2.77,https://www.kenzo.com/en-us/kenzo-boke-flower-devore-long-dress/FE52RO1199I2.77.html,https://media.kenzo.com/b2cprd/FE52RO1199I2.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO1199I2.77_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 745.00,$ 447.00,,,,c-women.html
c-women,'KENZO Boke Flower Broderie Anglaise' dress,FE52RO2599K1.02,https://www.kenzo.com/en-us/kenzo-boke-flower-broderie-anglaise-dress/FE52RO2599K1.02.html,https://media.kenzo.com/b2cprd/FE52RO2599K1.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO2599K1.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 745.00,$ 447.00,,,,c-women.html
c-women,'KENZO Stamp' cotton baseball hat,FE58AC801FY1.99,https://www.kenzo.com/en-us/kenzo-stamp-cotton-baseball-hat/FE58AC801FY1.99.html,https://media.kenzo.com/b2cprd/FE58AC801FY1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC801FY1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,$ 87.00,,,,c-women.html
c-women,'KENZO Crest' iPhone 14 Pro case,FD5COI14PSPC.99,https://www.kenzo.com/en-us/kenzo-crest-iphone-14-pro-case/FD5COI14PSPC.99.html,https://media.kenzo.com/b2cprd/FD5COI14PSPC.99_P_01.jpg?twic=v1/cover=4:5/resize=706,,$ 110.00,,,,,c-women.html
c-women,'KENZO Crest' iPhone 14 Pro case,FD5COI14PRBF.27,https://www.kenzo.com/en-us/kenzo-crest-iphone-14-pro-case/FD5COI14PRBF.27.html,https://media.kenzo.com/b2cprd/FD5COI14PRBF.27_P_01.jpg?twic=v1/cover=4:5/resize=706,,$ 95.00,,,,,c-women.html
c-women,'Boke Flower' leather backpack,FD65SA473L40.99,https://www.kenzo.com/en-us/boke-flower-leather-backpack/FD65SA473L40.99.html,https://media.kenzo.com/b2cprd/FD65SA473L40.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA473L40.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 830.00,,,,,c-women.html
c-women,'KENZO Jungle' cross-body phone pouch,FD65PM208F30.99,https://www.kenzo.com/en-us/kenzo-jungle-cross-body-phone-pouch/FD65PM208F30.99.html,https://media.kenzo.com/b2cprd/FD65PM208F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PM208F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 230.00,,,,,c-women.html
c-women,'Boke Flower' embroidered oversized shirt,FE52CH0919LS.63,https://www.kenzo.com/en-us/boke-flower-embroidered-oversized-shirt/FE52CH0919LS.63.html,https://media.kenzo.com/b2cprd/FE52CH0919LS.63_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52CH0919LS.63_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,,,,,c-women.html
c-women,'KENZO Rue Vivienne' large leather bag with strap,FD62SA136L02.99,https://www.kenzo.com/en-us/kenzo-rue-vivienne-large-leather-bag-with-strap/FD62SA136L02.99.html,https://media.kenzo.com/b2cprd/FD62SA136L02.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA136L02.99_F_01.jpg?twic=v1/cover=4:5/resize=706,"$ 1,740.00","$ 1,044.00",,,,c-women.html
c-women,'Rue Vivienne' miniature bi-material bag with strap,FD62SA116B01.99,https://www.kenzo.com/en-us/rue-vivienne-miniature-bi-material-bag-with-strap/FD62SA116B01.99.html,https://media.kenzo.com/b2cprd/FD62SA116B01.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA116B01.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 830.00,$ 498.00,,,,c-women.html
c-women,'KENZO by Verdy' loose T-shirt,FE52TS1184SO.34,https://www.kenzo.com/en-us/kenzo-by-verdy-loose-t-shirt/FE52TS1184SO.34.html,https://media.kenzo.com/b2cprd/FE52TS1184SO.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52TS1184SO.34_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 230.00,,,"off white, faded pink, off white, +3 more",,c-women.html
c-women,'KENZO 18' small denim and leather Hobo bag,FE52SA2156H4.DT,https://www.kenzo.com/en-us/kenzo-18-small-denim-and-leather-hobo-bag/FE52SA2156H4.DT.html,https://media.kenzo.com/b2cprd/FE52SA2156H4.DT_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA2156H4.DT_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 660.00,$ 396.00,Back in Stock,,,c-women.html
c-women,'KENZO Stamp' silk tie,FE55CR010JCA.51,https://www.kenzo.com/en-us/kenzo-stamp-silk-tie/FE55CR010JCA.51.html,https://media.kenzo.com/b2cprd/FE55CR010JCA.51_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55CR010JCA.51_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 180.00,,,"dark khaki, sky blue, midnight blue",,c-women.html
c-women,'KENZO Jungle' phone case with strap,FE55PM208F20.99,https://www.kenzo.com/en-us/kenzo-jungle-phone-case-with-strap/FE55PM208F20.99.html,https://media.kenzo.com/b2cprd/FE55PM208F20.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM208F20.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 230.00,,,,,c-women.html
c-women,'KENZO Utility' cotton cap,FE58AC511F42.13,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511F42.13.html,https://media.kenzo.com/b2cprd/FE58AC511F42.13_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511F42.13_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 170.00,,,"dark beige, medium red, navy blue, +1 more",,c-women.html
c-women,'KENZOGRAPHY' reversible cotton bucket hat,FE58AC104F31.99,https://www.kenzo.com/en-us/kenzography-reversible-cotton-bucket-hat/FE58AC104F31.99.html,https://media.kenzo.com/b2cprd/FE58AC104F31.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC104F31.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 170.00,,,,,c-women.html
c-women,'KENZO Lucky Tiger' genderless oversized embroidered T-shirt,FE68TS0084SI.99J,https://www.kenzo.com/en-us/kenzo-lucky-tiger-genderless-oversized-embroidered-t-shirt/FE68TS0084SI.99J.html,https://media.kenzo.com/b2cprd/FE68TS0084SI.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE68TS0084SI.99J_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 340.00,,,"off white, black",New,c-women.html
c-women,'Boke Flower' embroidered sweatshirt,FD52SW0404MF.34,https://www.kenzo.com/en-us/boke-flower-embroidered-sweatshirt/FD52SW0404MF.34.html,https://media.kenzo.com/b2cprd/FD52SW0404MF.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD52SW0404MF.34_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 340.00,,,"black, faded pink",,c-women.html
c-women,'KENZO OKI' leather flat mules,FE52MU120L79.34,https://www.kenzo.com/en-us/kenzo-oki-leather-flat-mules/FE52MU120L79.34.html,https://media.kenzo.com/b2cprd/FE52MU120L79.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52MU120L79.34_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 420.00,$ 252.00,,"faded pink, black",,c-women.html
c-women,'KENZO OKI' leather flat mules,FE52MU120L79.99,https://www.kenzo.com/en-us/kenzo-oki-leather-flat-mules/FE52MU120L79.99.html,https://media.kenzo.com/b2cprd/FE52MU120L79.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52MU120L79.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 420.00,$ 252.00,,"faded pink, black",,c-women.html
c-women,'KENZO Crest' iPhone 15 Pro case,FE58COI5PRBF.27,https://www.kenzo.com/en-us/kenzo-crest-iphone-15-pro-case/FE58COI5PRBF.27.html,https://media.kenzo.com/b2cprd/FE58COI5PRBF.27_P_01.jpg?twic=v1/cover=4:5/resize=706,,$ 95.00,,Back in Stock,,,c-women.html
c-women,'Boke Flower' embroidered polo dress,FC62RO7074PU.99J,https://www.kenzo.com/en-us/boke-flower-embroidered-polo-dress/FC62RO7074PU.99J.html,https://media.kenzo.com/b2cprd/FC62RO7074PU.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FC62RO7074PU.99J_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,,"black, white",,c-women.html
c-women,'Boke Flower' embroidered polo shirt,FC62TS7054PU.99J,https://www.kenzo.com/en-us/boke-flower-embroidered-polo-shirt/FC62TS7054PU.99J.html,https://media.kenzo.com/b2cprd/FC62TS7054PU.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FC62TS7054PU.99J_F_05.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,,,"black, white, pale grey, +1 more",,c-women.html
c-women,'Boke Flower Crest' embroidered trousers,FE52PA4323LB.99J,https://www.kenzo.com/en-us/boke-flower-crest-embroidered-trousers/FE52PA4323LB.99J.html,https://media.kenzo.com/b2cprd/FE52PA4323LB.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52PA4323LB.99J_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,,,,,c-women.html
c-women,'Boke Flower' embroidered jogging bottoms,FD52PA7114MF.99J,https://www.kenzo.com/en-us/boke-flower-embroidered-jogging-bottoms/FD52PA7114MF.99J.html,https://media.kenzo.com/b2cprd/FD52PA7114MF.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD52PA7114MF.99J_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 365.00,,,"black, faded pink",,c-women.html
c-women,'Boke Flower' sweatshirt,FD52SW0364ME.77,https://www.kenzo.com/en-us/boke-flower-sweatshirt/FD52SW0364ME.77.html,https://media.kenzo.com/b2cprd/FD52SW0364ME.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD52SW0364ME.77_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,,,"midnight blue, pale grey, faded pink, +2 more",,c-women.html
c-women,Small 'KENZO Utility' canvas tote bag,FE58SA910F35.99,https://www.kenzo.com/en-us/small-kenzo-utility-canvas-tote-bag/FE58SA910F35.99.html,https://media.kenzo.com/b2cprd/FE58SA910F35.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA910F35.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 325.00,,Back in Stock,"ecru, black",,c-women.html
c-women,'KENZO Utility' large tote bag,FE58SA911F35.99,https://www.kenzo.com/en-us/kenzo-utility-large-tote-bag/FE58SA911F35.99.html,https://media.kenzo.com/b2cprd/FE58SA911F35.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA911F35.99_H_03.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,,"ecru, black",,c-women.html
c-women,'KENZOGRAM' cotton wrap,FE58EU720PED.99,https://www.kenzo.com/en-us/kenzogram-cotton-wrap/FE58EU720PED.99.html,https://media.kenzo.com/b2cprd/FE58EU720PED.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58EU720PED.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 265.00,$ 159.00,Back in Stock,"medium red, black",,c-women.html
c-women,'KENZO by Verdy' loose T-shirt,FE52TS1184SO.02,https://www.kenzo.com/en-us/kenzo-by-verdy-loose-t-shirt/FE52TS1184SO.02.html,https://media.kenzo.com/b2cprd/FE52TS1184SO.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52TS1184SO.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 230.00,,,"off white, faded pink, off white, +3 more",,c-women.html
c-women,'Boke Flower' embroidered micro T-shirt,FE52TS0914SO.01,https://www.kenzo.com/en-us/boke-flower-embroidered-micro-t-shirt/FE52TS0914SO.01.html,https://media.kenzo.com/b2cprd/FE52TS0914SO.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52TS0914SO.01_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 165.00,,,"white, faded pink",,c-women.html
c-women,'Boke Flower Crest' embroidered jumper,FE52PU3813LB.74,https://www.kenzo.com/en-us/boke-flower-crest-embroidered-jumper/FE52PU3813LB.74.html,https://media.kenzo.com/b2cprd/FE52PU3813LB.74_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52PU3813LB.74_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,,,,,c-women.html
c-women,'KENZO Lucky Tiger' genderless embroidered oversized hoodie,FE58SW0114MF.93,https://www.kenzo.com/en-us/kenzo-lucky-tiger-genderless-embroidered-oversized-hoodie/FE58SW0114MF.93.html,https://media.kenzo.com/b2cprd/FE58SW0114MF.93_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SW0114MF.93_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,,,"midnight blue, pale grey, blue, +2 more",,c-women.html
c-women,'Boke Flower 2.0' midi skirt,FE52JU2849FI.99,https://www.kenzo.com/en-us/boke-flower-2.0-midi-skirt/FE52JU2849FI.99.html,https://media.kenzo.com/b2cprd/FE52JU2849FI.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52JU2849FI.99_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,,,,,c-women.html
c-women,'KENZO Oki' leather mules,FE62MU125L77.AG,https://www.kenzo.com/en-us/kenzo-oki-leather-mules/FE62MU125L77.AG.html,https://media.kenzo.com/b2cprd/FE62MU125L77.AG_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE62MU125L77.AG_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,,,New,c-women.html
c-women,'KENZO Stamp' large leather pouch,FE58PM832LY1.99,https://www.kenzo.com/en-us/kenzo-stamp-large-leather-pouch/FE58PM832LY1.99.html,https://media.kenzo.com/b2cprd/FE58PM832LY1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM832LY1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 290.00,$ 174.00,,,,c-women.html
c-women,'KENZO Stamp' floppy hat in cotton,FE52AC802F46.13,https://www.kenzo.com/en-us/kenzo-stamp-floppy-hat-in-cotton/FE52AC802F46.13.html,https://media.kenzo.com/b2cprd/FE52AC802F46.13_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52AC802F46.13_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,$ 180.00,,,,c-women.html
c-women,'KENZO Varsity' leather card holder,FE55PM600L47.99,https://www.kenzo.com/en-us/kenzo-varsity-leather-card-holder/FE55PM600L47.99.html,https://media.kenzo.com/b2cprd/FE55PM600L47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM600L47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,,Back in Stock,,,c-women.html
c-women,'Varsity Jungle' baseball cap,FD65AC601FF4.99,https://www.kenzo.com/en-us/varsity-jungle-baseball-cap/FD65AC601FF4.99.html,https://media.kenzo.com/b2cprd/FD65AC601FF4.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65AC601FF4.99_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,$ 87.00,,,,c-women.html
c-women,'KENZO Boke Flower Broderie Anglaise' dress,FE52RO2829K1.02,https://www.kenzo.com/en-us/kenzo-boke-flower-broderie-anglaise-dress/FE52RO2829K1.02.html,https://media.kenzo.com/b2cprd/FE52RO2829K1.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO2829K1.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 745.00,$ 447.00,,,,c-women.html
c-women,'KENZO Flower Camo' dress,FE52RO4603CG.77,https://www.kenzo.com/en-us/kenzo-flower-camo-dress/FE52RO4603CG.77.html,https://media.kenzo.com/b2cprd/FE52RO4603CG.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO4603CG.77_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 665.00,$ 399.00,,,,c-women.html
c-women,'Boke Flower 2.0' embroidered backless mini dress,FE52RO7454SW.99J,https://www.kenzo.com/en-us/boke-flower-2.0-embroidered-backless-mini-dress/FE52RO7454SW.99J.html,https://media.kenzo.com/b2cprd/FE52RO7454SW.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52RO7454SW.99J_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,,,,c-women.html
c-women,'KENZO Boke Flower Broderie Anglaise' oversized shirt,FE52CH2499K1.02,https://www.kenzo.com/en-us/kenzo-boke-flower-broderie-anglaise-oversized-shirt/FE52CH2499K1.02.html,https://media.kenzo.com/b2cprd/FE52CH2499K1.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52CH2499K1.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 665.00,$ 399.00,,,,c-women.html
c-women,'KENZOGRAPHY' strap bag,FE55SA718B11.99,https://www.kenzo.com/en-us/kenzography-strap-bag/FE55SA718B11.99.html,https://media.kenzo.com/b2cprd/FE55SA718B11.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA718B11.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,Back in Stock,,,c-women.html
c-women,'Boke Flower 2.0' long sleeves T-shirt,FE62TS1274SR.99J,https://www.kenzo.com/en-us/boke-flower-2.0-long-sleeves-t-shirt/FE62TS1274SR.99J.html,https://media.kenzo.com/b2cprd/FE62TS1274SR.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE62TS1274SR.99J_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,,"white, black",,c-women.html
