"category","id","isSku","isSmc","name","microColor","microColorHexa","color","size","styleMaterialColor","brightcoveId","images","bornSeasonDesc","macroCategory","superMicroCategory_en_US","url","smcUrl","alternativeAsset","price_hasSalePrice","price_currencyCode","price_percentageOff","price_listPrice","price_salePrice","price_finalPrice"
"W-All-Accessories","5909343418Q1078","False","True","Biker Skull Scarf","Black","000000","1078","","5909343418Q1078","","https://amq-mcq.dam.kering.com/m/1bb1487e9acc4fe0/Large-5909343418Q1078_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/c6b3afb1fddbbf9/Large-5909343418Q1078_R.jpg?v=4 | https://amq-mcq.dam.kering.com/m/6afa7d081c5febe5/Large-5909343418Q1078_D.jpg?v=4","F_W_2019","amq_macro_women_accessories","Scarves","https://www.alexandermcqueen.com/en-us/pr/biker-skull-scarf-5909343418Q1078.html","https://www.alexandermcqueen.com/en-us/pr/biker-skull-scarf-5909343418Q1078.html","https://amq-mcq.dam.kering.com/m/6afa7d081c5febe5/Large-5909343418Q1078_D.jpg?v=4","True","USD","0","","$ 290","$ 290"
"W-All-Accessories","1106403943Q1078","False","True","Classic Silk Blend Skull Scarf","Black","000000","1078","","1106403943Q1078","","https://amq-mcq.dam.kering.com/m/7ad4050b7432ce74/Large-1106403943Q1078_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/16a6c845f99472/Large-1106403943Q1078_R.jpg?v=4","F_W_2013","amq_macro_women_accessories","Scarves","https://www.alexandermcqueen.com/en-us/pr/classic-silk-blend-skull-scarf-1106403943Q1078.html","https://www.alexandermcqueen.com/en-us/pr/classic-silk-blend-skull-scarf-1106403943Q1078.html","https://amq-mcq.dam.kering.com/m/16a6c845f99472/Large-1106403943Q1078_R.jpg?v=4","True","USD","0","","$ 395","$ 395"
"W-All-Accessories","5577173052Q1078","False","True","Classic Silk Skull Scarf","Black","000000","1078","","5577173052Q1078","","https://amq-mcq.dam.kering.com/m/5853986e6461cfb6/Large-5577173052Q1078_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/2c4b8a9fc4268238/Large-5577173052Q1078_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/84d20759a406b85/Large-5577173052Q1078_D.jpg?v=2","S_S_2019","amq_macro_women_accessories","Scarves","https://www.alexandermcqueen.com/en-us/pr/classic-silk-skull-scarf-5577173052Q1078.html","https://www.alexandermcqueen.com/en-us/pr/classic-silk-skull-scarf-5577173052Q1078.html","https://amq-mcq.dam.kering.com/m/84d20759a406b85/Large-5577173052Q1078_D.jpg?v=2","True","USD","0","","$ 395","$ 395"
"W-All-Accessories","1106403052Q1078","False","True","Classic Silk Skull Scarf","Black","000000","1078","","1106403052Q1078","","https://amq-mcq.dam.kering.com/m/68d681ea0b72d4e2/Large-1106403052Q1078_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/68e5b06a4bb187c2/Large-1106403052Q1078_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6b66b73e34a3248/Large-1106403052Q1078_D.jpg?v=2","S_S_2018","amq_macro_women_accessories","Scarves","https://www.alexandermcqueen.com/en-us/pr/classic-silk-skull-scarf-1106403052Q1078.html","https://www.alexandermcqueen.com/en-us/pr/classic-silk-skull-scarf-1106403052Q1078.html","https://amq-mcq.dam.kering.com/m/6b66b73e34a3248/Large-1106403052Q1078_D.jpg?v=2","True","USD","0","","$ 395","$ 395"
"W-All-Accessories","1106403052Q9260","False","True","Classic Silk Chiffon Skull Scarf","Ivory/Black","F7F1EA","9260","","1106403052Q9260","","https://amq-mcq.dam.kering.com/m/4477e6a8da06bf85/Large-1106403052Q9260_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/151c8e5859e41fc5/Large-1106403052Q9260_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/518e670c69458200/Large-1106403052Q9260_D.jpg?v=1","S_S_2018","amq_macro_women_accessories","Scarves","https://www.alexandermcqueen.com/en-us/pr/classic-silk-chiffon-skull-scarf-1106403052Q9260.html","https://www.alexandermcqueen.com/en-us/pr/classic-silk-chiffon-skull-scarf-1106403052Q9260.html","https://amq-mcq.dam.kering.com/m/518e670c69458200/Large-1106403052Q9260_D.jpg?v=1","True","USD","0","","$ 395","$ 395"
"W-All-Accessories","6453773D15Q9060","False","True","Alexander McQueen Ankle Socks","Black/White","000000","9060","","6453773D15Q9060","","https://amq-mcq.dam.kering.com/m/28ed094a156fc62a/Large-6453773D15Q9060_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/62ddaf059eef7177/Large-6453773D15Q9060_R.jpg?v=1","S_S_2021","amq_macro_women_accessories","Other Accessories","https://www.alexandermcqueen.com/en-us/pr/alexander-mcqueen-ankle-socks-6453773D15Q9060.html","https://www.alexandermcqueen.com/en-us/pr/alexander-mcqueen-ankle-socks-6453773D15Q9060.html","https://amq-mcq.dam.kering.com/m/62ddaf059eef7177/Large-6453773D15Q9060_R.jpg?v=1","True","USD","0","","$ 110","$ 110"
"W-All-Accessories","5597573A37Q1000","False","True","Black Skull Umbrella","Black","000000","1000","","5597573A37Q1000","","https://amq-mcq.dam.kering.com/m/467b2c12beaa0c9e/Large-5597573A37Q1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3a0cfc23ac704ea1/Large-5597573A37Q1000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3659fed9d00e8d86/Large-5597573A37Q1000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/32864374bdcc6c78/Large-5597573A37Q1000_E.jpg?v=1","S_S_2019","amq_macro_women_accessories","Other Accessories","https://www.alexandermcqueen.com/en-us/pr/black-skull-umbrella-5597573A37Q1000.html","https://www.alexandermcqueen.com/en-us/pr/black-skull-umbrella-5597573A37Q1000.html","https://amq-mcq.dam.kering.com/m/32864374bdcc6c78/Large-5597573A37Q1000_E.jpg?v=1","True","USD","0","","$ 620","$ 620"
"W-All-Accessories","667544J160Z4040","False","True","Pearly Skull Necklace","Antique Gold","EFAD00","4040","","667544J160Z4040","","https://amq-mcq.dam.kering.com/m/37b0d71a17c0cca4/Large-667544J160Z4040_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/10c73f688c2a4192/Large-667544J160Z4040_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/51d4cc938874f03f/Large-667544J160Z4040_D.jpg?v=2","S_S_2022","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearly-skull-necklace-667544J160Z4040.html","https://www.alexandermcqueen.com/en-us/pr/pearly-skull-necklace-667544J160Z4040.html","https://amq-mcq.dam.kering.com/m/51d4cc938874f03f/Large-667544J160Z4040_D.jpg?v=2","True","USD","0","","$ 520","$ 520"
"W-All-Accessories","582694J160K2077","False","True","Pave Skull Necklace","Gold","B48834","2077","","582694J160K2077","","https://amq-mcq.dam.kering.com/m/1c03cca4a10169d2/Large-582694J160K2077_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/71b218115f2cfe18/Large-582694J160K2077_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/20ec02154ead0cfe/Large-582694J160K2077_D.jpg?v=3","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pave-skull-necklace-582694J160K2077.html","https://www.alexandermcqueen.com/en-us/pr/pave-skull-necklace-582694J160K2077.html","https://amq-mcq.dam.kering.com/m/20ec02154ead0cfe/Large-582694J160K2077_D.jpg?v=3","True","USD","0","","$ 380","$ 380"
"W-All-Accessories","734751I170A2375","False","True","Pearl Skull Chain Necklace","Antique Gold","EFAD07","2375","","734751I170A2375","","https://amq-mcq.dam.kering.com/m/46be1ab61425feea/Large-734751I170A2375_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/5a723c8f45f09018/Large-734751I170A2375_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/28b24375bb3da91e/Large-734751I170A2375_D.jpg?v=1","S_S_2023","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-chain-necklace-734751I170A2375.html","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-chain-necklace-734751I170A2375.html","https://amq-mcq.dam.kering.com/m/28b24375bb3da91e/Large-734751I170A2375_D.jpg?v=1","True","USD","0","","$ 650","$ 650"
"W-All-Accessories","734746I170A2375","False","True","Pearl Pave Skull Earrings","Antique Gold","EFAD02","2375","","734746I170A2375","","https://amq-mcq.dam.kering.com/m/7e9221f04dd082c7/Large-734746I170A2375_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/4560a9adbf4b7015/Large-734746I170A2375_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/b6f0b7c876f7d9c/Large-734746I170A2375_D.jpg?v=2","S_S_2023","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-pave-skull-earrings-734746I170A2375.html","https://www.alexandermcqueen.com/en-us/pr/pearl-pave-skull-earrings-734746I170A2375.html","https://amq-mcq.dam.kering.com/m/b6f0b7c876f7d9c/Large-734746I170A2375_D.jpg?v=2","True","USD","0","","$ 450","$ 450"
"W-All-Accessories","734745I170A2375","False","True","Pearl Skull Drop Chain Earrings","Antique Gold","EFAD01","2375","","734745I170A2375","","https://amq-mcq.dam.kering.com/m/211b6ceb193afcc0/Large-734745I170A2375_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/302740de0c32e4c0/Large-734745I170A2375_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/64ca2c2f438cd5af/Large-734745I170A2375_D.jpg?v=2","S_S_2023","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-drop-chain-earrings-734745I170A2375.html","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-drop-chain-earrings-734745I170A2375.html","https://amq-mcq.dam.kering.com/m/64ca2c2f438cd5af/Large-734745I170A2375_D.jpg?v=2","True","USD","0","","$ 520","$ 520"
"W-All-Accessories","651156J160Z4040","False","True","Pearl-like Skull Chain Drop Earring","Antique Gold","EFAD00","4040","","651156J160Z4040","","https://amq-mcq.dam.kering.com/m/6b323bd16e4cd2bd/Large-651156J160Z4040_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/c2422c8f9871821/Large-651156J160Z4040_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/2d5306525dc4ccb9/Large-651156J160Z4040_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-chain-drop-earring-651156J160Z4040.html","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-chain-drop-earring-651156J160Z4040.html","https://amq-mcq.dam.kering.com/m/2d5306525dc4ccb9/Large-651156J160Z4040_D.jpg?v=1","True","USD","0","","$ 450","$ 450"
"W-All-Accessories","550503J160K7286","False","True","Skull Mini Creole Hoop Earrings","Light Gold","B78B5F","7286","","550503J160K7286","","https://amq-mcq.dam.kering.com/m/55677d63f6c010b8/Large-550503J160K7286_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4fa9a801af41f76b/Large-550503J160K7286_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/59d8fe32ed805ec5/Large-550503J160K7286_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/skull-mini-creole-hoop-earrings-550503J160K7286.html","https://www.alexandermcqueen.com/en-us/pr/skull-mini-creole-hoop-earrings-550503J160K7286.html","https://amq-mcq.dam.kering.com/m/59d8fe32ed805ec5/Large-550503J160K7286_D.jpg?v=1","True","USD","0","","$ 320","$ 320"
"W-All-Accessories","593338J160Z8490","False","True","Punk Ear Cuff","Antique Silver","999B9B","8490","","593338J160Z8490","","https://amq-mcq.dam.kering.com/m/5b4fdf188973148a/Large-593338J160Z8490_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/46e6c006cb2e4257/Large-593338J160Z8490_R.jpg?v=4 | https://amq-mcq.dam.kering.com/m/343898f42908e700/Large-593338J160Z8490_D.jpg?v=4 | https://amq-mcq.dam.kering.com/m/7a247c8eef68f568/Large-593338J160Z8490_E.jpg?v=4","F_W_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/punk-ear-cuff-593338J160Z8490.html","https://www.alexandermcqueen.com/en-us/pr/punk-ear-cuff-593338J160Z8490.html","https://amq-mcq.dam.kering.com/m/7a247c8eef68f568/Large-593338J160Z8490_E.jpg?v=4","True","USD","0","","$ 260","$ 260"
"W-All-Accessories","582698J160K2080","False","True","Pave Skull Chain Earrings","Gold","B48834","2080","","582698J160K2080","","https://amq-mcq.dam.kering.com/m/10140355eedafc54/Large-582698J160K2080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/f622d87ef27d534/Large-582698J160K2080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/65dead2ce8bfbcd7/Large-582698J160K2080_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pave-skull-chain-earrings-582698J160K2080.html","https://www.alexandermcqueen.com/en-us/pr/pave-skull-chain-earrings-582698J160K2080.html","https://amq-mcq.dam.kering.com/m/65dead2ce8bfbcd7/Large-582698J160K2080_D.jpg?v=1","True","USD","0","","$ 390","$ 390"
"W-All-Accessories","688489J160K8490","False","True","Spider Ring","Antique Gold","EFAD00","8490","","688489J160K8490","","https://amq-mcq.dam.kering.com/m/95553aeda072b20/Large-688489J160K8490_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/2e5a3f6cea4bf0db/Large-688489J160K8490_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/493a02f2de4a133d/Large-688489J160K8490_D.jpg?v=3","S_S_2022","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/spider-ring-688489J160K8490.html","https://www.alexandermcqueen.com/en-us/pr/spider-ring-688489J160K8490.html","https://amq-mcq.dam.kering.com/m/493a02f2de4a133d/Large-688489J160K8490_D.jpg?v=3","True","USD","0","","$ 420","$ 420"
"W-All-Accessories","553657J160Y1328","False","True","Wrap-Around Skull Ring","Antique Silver","C6BFB8","1328","","553657J160Y1328","","https://amq-mcq.dam.kering.com/m/1dfd99c5076f6f09/Large-553657J160Y1328_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/75889bb686a9bfb1/Large-553657J160Y1328_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/683c3a8a04374d60/Large-553657J160Y1328_D.jpg?v=2","S_S_2019","amq_macro_men_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/wrap-around-skull-ring-553657J160Y1328.html","https://www.alexandermcqueen.com/en-us/pr/wrap-around-skull-ring-553657J160Y1328.html","https://amq-mcq.dam.kering.com/m/683c3a8a04374d60/Large-553657J160Y1328_D.jpg?v=2","True","USD","0","","$ 260","$ 260"
"W-All-Accessories","569675J160T8690","False","True","Spider Ring","Antique Gold","EFAD00","8690","","569675J160T8690","","https://amq-mcq.dam.kering.com/m/700116c51210fd94/Large-569675J160T8690_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6dc9aa726a42e672/Large-569675J160T8690_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/38e29e14c66d6ce5/Large-569675J160T8690_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3cdb11a945c3f274/Large-569675J160T8690_E.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/spider-ring-569675J160T8690.html","https://www.alexandermcqueen.com/en-us/pr/spider-ring-569675J160T8690.html","https://amq-mcq.dam.kering.com/m/3cdb11a945c3f274/Large-569675J160T8690_E.jpg?v=1","True","USD","0","","$ 340","$ 340"
"W-All-Accessories","553656J160K7286","False","True","Twin Skull Double Ring","Light Gold","B78B5F","7286","","553656J160K7286","","https://amq-mcq.dam.kering.com/m/59530e821b1199f9/Large-553656J160K7286_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/3ed803eb5e31fbe8/Large-553656J160K7286_R.jpg?v=4 | https://amq-mcq.dam.kering.com/m/40af1faa50ffb418/Large-553656J160K7286_D.jpg?v=4","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/twin-skull-double-ring-553656J160K7286.html","https://www.alexandermcqueen.com/en-us/pr/twin-skull-double-ring-553656J160K7286.html","https://amq-mcq.dam.kering.com/m/40af1faa50ffb418/Large-553656J160K7286_D.jpg?v=4","True","USD","0","","$ 220","$ 220"
"W-All-Accessories","553656J160Y1177","False","True","Twin Skull Double Ring","Silver","999B9B","1177","","553656J160Y1177","","https://amq-mcq.dam.kering.com/m/55fd42feacadc1a5/Large-553656J160Y1177_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/2cc7ae0e10004bd3/Large-553656J160Y1177_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/37ef9dd79c1a15cf/Large-553656J160Y1177_D.jpg?v=2","S_S_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/twin-skull-double-ring-553656J160Y1177.html","https://www.alexandermcqueen.com/en-us/pr/twin-skull-double-ring-553656J160Y1177.html","https://amq-mcq.dam.kering.com/m/37ef9dd79c1a15cf/Large-553656J160Y1177_D.jpg?v=2","True","USD","0","","$ 220","$ 220"
"W-All-Accessories","651257J160Z4040","False","True","Pearl-like Skull Ring","Antique Gold","EFAD00","4040","","651257J160Z4040","","https://amq-mcq.dam.kering.com/m/105990cb161d7244/Large-651257J160Z4040_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5a1515038f4bcea8/Large-651257J160Z4040_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/33a56a48ef77a840/Large-651257J160Z4040_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6a629deb82435b61/Large-651257J160Z4040_E.jpg?v=2","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-ring-651257J160Z4040.html","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-ring-651257J160Z4040.html","https://amq-mcq.dam.kering.com/m/6a629deb82435b61/Large-651257J160Z4040_E.jpg?v=2","True","USD","0","","$ 390","$ 390"
"W-All-Accessories","651258J160Z4040","False","True","Pearl-like Skull Chain Bracelet","Antique Gold","EFAD00","4040","","651258J160Z4040","","https://amq-mcq.dam.kering.com/m/2c8d3108e0c92d99/Large-651258J160Z4040_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/53bdacc2b85be93f/Large-651258J160Z4040_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/b5f7ed38c2af5e4/Large-651258J160Z4040_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-chain-bracelet-651258J160Z4040.html","https://www.alexandermcqueen.com/en-us/pr/pearl-like-skull-chain-bracelet-651258J160Z4040.html","https://amq-mcq.dam.kering.com/m/b5f7ed38c2af5e4/Large-651258J160Z4040_D.jpg?v=1","True","USD","0","","$ 490","$ 490"
"W-All-Accessories","734750I170A2375","False","True","Pearl Skull Chain Bracelet","Antique Gold","EFAD06","2375","","734750I170A2375","","https://amq-mcq.dam.kering.com/m/775721dcd34cc98e/Large-734750I170A2375_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/4101f0b9188b3475/Large-734750I170A2375_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/480718426ccf4d03/Large-734750I170A2375_E.jpg?v=2","S_S_2023","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-chain-bracelet-734750I170A2375.html","https://www.alexandermcqueen.com/en-us/pr/pearl-skull-chain-bracelet-734750I170A2375.html","https://amq-mcq.dam.kering.com/m/480718426ccf4d03/Large-734750I170A2375_E.jpg?v=2","True","USD","0","","$ 520","$ 520"
"W-All-Accessories","582695J160K2077","False","True","Pave Skull Bracelet","Gold","B48834","2077","","582695J160K2077","","https://amq-mcq.dam.kering.com/m/66c223d85145b0b3/Large-582695J160K2077_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/327400136ec74593/Large-582695J160K2077_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/c1272920c0cd2fe/Large-582695J160K2077_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pave-skull-bracelet-582695J160K2077.html","https://www.alexandermcqueen.com/en-us/pr/pave-skull-bracelet-582695J160K2077.html","https://amq-mcq.dam.kering.com/m/c1272920c0cd2fe/Large-582695J160K2077_D.jpg?v=1","True","USD","0","","$ 340","$ 340"
"W-All-Accessories","550499J160Y1177","False","True","Thin Twin skull bracelet","SILVER","999B9B","1177","","550499J160Y1177","","https://amq-mcq.dam.kering.com/m/63a0e32f43a48fa5/Large-550499J160Y1177_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/558287926f0ad3bd/Large-550499J160Y1177_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/2a12caac55b2f322/Large-550499J160Y1177_D.jpg?v=3","S_S_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-550499J160Y1177.html","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-550499J160Y1177.html","https://amq-mcq.dam.kering.com/m/2a12caac55b2f322/Large-550499J160Y1177_D.jpg?v=3","True","USD","0","","$ 320","$ 320"
"W-All-Accessories","553652J160O0953","False","True","Twin skull bracelet","Antique Gold","EFAD00","0953","","553652J160O0953","","https://amq-mcq.dam.kering.com/m/56e2f31a23d26c87/Large-553652J160O0953_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/2b381c06085d3dce/Large-553652J160O0953_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/593c26fde2b4595f/Large-553652J160O0953_D.jpg?v=2","S_S_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/twin-skull-bracelet-553652J160O0953.html","https://www.alexandermcqueen.com/en-us/pr/twin-skull-bracelet-553652J160O0953.html","https://amq-mcq.dam.kering.com/m/593c26fde2b4595f/Large-553652J160O0953_D.jpg?v=2","True","USD","0","","$ 220","$ 220"
"W-All-Accessories","553652J160I0926","False","True","Thin Twin skull bracelet","Antique Silver","C6BFB8","0926","","553652J160I0926","","https://amq-mcq.dam.kering.com/m/13f653b5f671a4cb/Large-553652J160I0926_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/402904cd252af196/Large-553652J160I0926_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/56fb5cc2ab492f79/Large-553652J160I0926_D.jpg?v=1","S_S_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-553652J160I0926.html","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-553652J160I0926.html","https://amq-mcq.dam.kering.com/m/56fb5cc2ab492f79/Large-553652J160I0926_D.jpg?v=1","True","USD","0","","$ 220","$ 220"
"W-All-Accessories","550499J160K7286","False","True","Thin Jeweled Twin skull bracelet","Light Gold","B48834","7286","","550499J160K7286","","https://amq-mcq.dam.kering.com/m/58849ad0bab3e3db/Large-550499J160K7286_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/1a4813d0d6e7a33c/Large-550499J160K7286_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5626e7f1b46f1cbb/Large-550499J160K7286_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/thin-jeweled-twin-skull-bracelet-550499J160K7286.html","https://www.alexandermcqueen.com/en-us/pr/thin-jeweled-twin-skull-bracelet-550499J160K7286.html","https://amq-mcq.dam.kering.com/m/5626e7f1b46f1cbb/Large-550499J160K7286_D.jpg?v=1","True","USD","0","","$ 320","$ 320"
"W-All-Accessories","553653J160T7124","False","True","Thin Twin Skull Bracelet","Antique Gold","EFAD00","7124","","553653J160T7124","","https://amq-mcq.dam.kering.com/m/304c7d7bbdb3a775/Large-553653J160T7124_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/394d894b9d30b4c0/Large-553653J160T7124_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/76da178e50d380da/Large-553653J160T7124_D.jpg?v=2","S_S_2019","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-553653J160T7124.html","https://www.alexandermcqueen.com/en-us/pr/thin-twin-skull-bracelet-553653J160T7124.html","https://amq-mcq.dam.kering.com/m/76da178e50d380da/Large-553653J160T7124_D.jpg?v=2","True","USD","0","","$ 450","$ 450"
"W-All-Accessories","667549F12ST1000","False","True","Pearly Skull Friendship Bracelet","Black","000000","1000","","667549F12ST1000","","https://amq-mcq.dam.kering.com/m/4379375ee76be6e4/Large-667549F12ST1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/dc6132a84c18a44/Large-667549F12ST1000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7e6f39f00019e1fc/Large-667549F12ST1000_D.jpg?v=1","F_W_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/pearly-skull-friendship-bracelet-667549F12ST1000.html","https://www.alexandermcqueen.com/en-us/pr/pearly-skull-friendship-bracelet-667549F12ST1000.html","https://amq-mcq.dam.kering.com/m/7e6f39f00019e1fc/Large-667549F12ST1000_D.jpg?v=1","True","USD","0","","$ 320","$ 320"
"W-All-Accessories","6309901AAA41000","False","True","Hammered Studs Double-Wrap Bracelet","Black","000000","1000","","6309901AAA41000","","https://amq-mcq.dam.kering.com/m/3853e4a602340371/Large-6309901AAA41000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4242bd5e8c4c0cd9/Large-6309901AAA41000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4f215f7ee8374401/Large-6309901AAA41000_D.jpg?v=1","S_S_2021","amq_macro_women_accessories","Jewellery","https://www.alexandermcqueen.com/en-us/pr/hammered-studs-double-wrap-bracelet-6309901AAA41000.html","https://www.alexandermcqueen.com/en-us/pr/hammered-studs-double-wrap-bracelet-6309901AAA41000.html","https://amq-mcq.dam.kering.com/m/4f215f7ee8374401/Large-6309901AAA41000_D.jpg?v=1","True","USD","0","","$ 290","$ 290"
"W-All-Accessories","744516I33301030","False","True","Spike Studs Mask Sunglasses","Smoke/Silver","BFC8C3","1030","","744516I33301030","","https://amq-mcq.dam.kering.com/m/612247a66f5b94ea/Large-744516I33301030_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/2de5694a72d3fd06/Large-744516I33301030_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/31f1af0002d7378/Large-744516I33301030_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6a377c6c91a27684/Large-744516I33301030_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4cccc470ada4dcc0/Large-744516I33301030_L.jpg?v=1","S_S_2023","amq_macro_men_accessories","Sunglasses","https://www.alexandermcqueen.com/en-us/pr/spike-studs-mask-sunglasses-744516I33301030.html","https://www.alexandermcqueen.com/en-us/pr/spike-studs-mask-sunglasses-744516I33301030.html","https://amq-mcq.dam.kering.com/m/4cccc470ada4dcc0/Large-744516I33301030_L.jpg?v=1","True","USD","0","","$ 540","$ 540"
