data_id,name_prod,product_originalprice_tf,product_discount_tf,product_currentprice_tf,product_instock,product_breadcrumb_label,url,imgs,filename
CLW0031015042923084,"Gothic Dsquared2 Belt Clutch, light blue",1035.00,310.50,724.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Belt Clutch']",https://www.dsquared2.com/us/gothic-dsquared2-belt-clutch/CLW0031015042923084.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwbbd9fcf4/images/CLW0031015042923084M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwbbd9fcf4/images/CLW0031015042923084M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9aebd2d2/images/CLW0031015042923084B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw78211176/images/CLW0031015042923084S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7ed1362a/images/CLW0031015042923084C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9cadf2d3/images/CLW0031015042923084L.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
SDW0064015042923084,"Gothic Dsquared2 Belt Bag, light blue",1290.00,387.00,903.00,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Belt Bag']",https://www.dsquared2.com/us/gothic-dsquared2-belt-bag/SDW0064015042923084.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw25ab0aa2/images/SDW0064015042923084M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw25ab0aa2/images/SDW0064015042923084M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwbc083c1e/images/SDW0064015042923084B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf5e32596/images/SDW0064015042923084S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa023bee0/images/SDW0064015042923084C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc3659fa4/images/SDW0064015042923084L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwaa479c33/images/SDW0064015042923084D.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
SDW0064015000011062,"Gothic Dsquared2 Belt Bag, white",1305.00,0.00,1305.00,1,"['Home', 'Women', 'Bags', 'Shoulder Bags', 'Gothic Dsquared2 Belt Bag']",https://www.dsquared2.com/us/gothic-dsquared2-belt-bag/SDW0064015000011062.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw46a2fa26/images/SDW0064015000011062M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw46a2fa26/images/SDW0064015000011062M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw230a5b71/images/SDW0064015000011062B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5c717a24/images/SDW0064015000011062S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7f2f0cac/images/SDW0064015000011062C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw865f9409/images/SDW0064015000011062L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9da3e1b6/images/SDW0064015000011062D.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6b0f5d22/images/SDW0064015000011062LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
CLW0031015000011062,"Gothic Dsquared2 Belt Clutch, white",1045.00,0.00,1045.00,1,"['Home', 'Women', 'Bags', 'Handbags', 'Gothic Dsquared2 Belt Clutch']",https://www.dsquared2.com/us/gothic-dsquared2-belt-clutch/CLW0031015000011062.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4dc5192c/images/CLW0031015000011062M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4dc5192c/images/CLW0031015000011062M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwde83b992/images/CLW0031015000011062B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdff616f9/images/CLW0031015000011062S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw862a07e4/images/CLW0031015000011062C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwca6345b6/images/CLW0031015000011062L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0e21f954/images/CLW0031015000011062D.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw354648de/images/CLW0031015000011062_lb.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8e6c12bc/images/CLW0031015000011062LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
SDW0064015000014073,"Gothic Dsquared2 Belt Bag, amaranth",1305.00,391.50,913.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Belt Bag']",https://www.dsquared2.com/us/gothic-dsquared2-belt-bag/SDW0064015000014073.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw494d5b4d/images/SDW0064015000014073M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw494d5b4d/images/SDW0064015000014073M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdcaa4b7a/images/SDW0064015000014073B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw341b01e9/images/SDW0064015000014073S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6f4a163d/images/SDW0064015000014073C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0fb7a059/images/SDW0064015000014073L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3b22462d/images/SDW0064015000014073D.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9a2a0f71/images/SDW0064015000014073LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
CLW0031015000014073,"Gothic Dsquared2 Belt Clutch, amaranth",1045.00,313.50,731.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Belt Clutch']",https://www.dsquared2.com/us/gothic-dsquared2-belt-clutch/CLW0031015000014073.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwfcb1db12/images/CLW0031015000014073M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwfcb1db12/images/CLW0031015000014073M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8b4b7415/images/CLW0031015000014073B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4ada9552/images/CLW0031015000014073S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0201e1fa/images/CLW0031015000014073C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcb32381f/images/CLW0031015000014073L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd6489ae0/images/CLW0031015000014073LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
SDW0066101073432124,"Gothic Dsquared2 Denim Shoulder Bag, black",1290.00,0.00,1290.00,1,"['Home', 'Women', 'Bags', 'Shoulder Bags', 'Gothic Dsquared2 Denim Shoulder Bag']",https://www.dsquared2.com/us/gothic-dsquared2-denim-shoulder-bag/SDW0066101073432124.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw76cbaeaa/images/SDW0066101073432124M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw76cbaeaa/images/SDW0066101073432124M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwaa3b6ea4/images/SDW0066101073432124B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw213b932c/images/SDW0066101073432124S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw437df268/images/SDW0066101073432124C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe2040ce9/images/SDW0066101073432124L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdf1933c6/images/SDW0066101073432124D.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
SDW0064101023253096,"Gothic Dsquared2 Belt Bag, denim",1045.00,0.00,1045.00,1,"['Home', 'D2WORLD', 'D2PROJECTS', 'D2 X ROLLING STONES', 'Gothic Dsquared2 Belt Bag']",https://www.dsquared2.com/us/gothic-dsquared2-belt-bag/SDW0064101023253096.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw43f0ba6e/images/SDW0064101023253096M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw43f0ba6e/images/SDW0064101023253096M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw216ed86b/images/SDW0064101023253096B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw654691d9/images/SDW0064101023253096S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa648ff3a/images/SDW0064101023253096C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa422e78d/images/SDW0064101023253096L.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
HBW005910106983M2498,"Belt Bag, denim/black",1620.00,486.00,1134.00,1,"['Home', 'SALE', 'Women', 'Bags', 'Belt Bag']",https://www.dsquared2.com/us/belt-bag/HBW005910106983M2498.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw36af7061/images/HBW005910106983M2498M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw36af7061/images/HBW005910106983M2498M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8b06eada/images/HBW005910106983M2498B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb068751b/images/HBW005910106983M2498S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5779b9a3/images/HBW005910106983M2498C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwba3aaf28/images/HBW005910106983M2498L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw27a49a3f/images/HBW005910106983M2498LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
HBW006010106983M2498,"Belt Bag, black",1495.00,448.50,1046.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Belt Bag']",https://www.dsquared2.com/us/belt-bag/HBW006010106983M2498.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcee24c10/images/HBW006010106983M2498M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcee24c10/images/HBW006010106983M2498M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdef20fc0/images/HBW006010106983M2498B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf5b5c144/images/HBW006010106983M2498_B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw6a0363b1/images/HBW006010106983M2498S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw666457b9/images/HBW006010106983M2498C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb7837bf5/images/HBW006010106983M2498_C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa387ef79/images/HBW006010106983M2498L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb437ae45/images/HBW006010106983M2498_D.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7f8d0df8/images/HBW006010106983M2498D.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw90fc0eab/images/HBW006010106983M2498_A.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7d756fcc/images/HBW006010106983M2498_E.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw711e1dac/images/HBW006010106983M2498_lb.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe03c48c5/images/HBW006010106983M2498LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
CLW0031015042928082,"Gothic Dsquared2 Clutch, green",1035.00,310.50,724.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Clutch']",https://www.dsquared2.com/us/gothic-dsquared2-clutch/CLW0031015042928082.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwaf2bc906/images/CLW0031015042928082M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwaf2bc906/images/CLW0031015042928082M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw81acb5c7/images/CLW0031015042928082B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc6ac8a3c/images/CLW0031015042928082S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa9617de7/images/CLW0031015042928082C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe0b74563/images/CLW0031015042928082L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw590b91b8/images/CLW0031015042928082D.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
CLW0031015042928088,"Gothic Dsquared2 Belt Clutch, yellow",1035.00,310.50,724.50,1,"['Home', 'SALE', 'Women', 'Bags', 'Gothic Dsquared2 Belt Clutch']",https://www.dsquared2.com/us/gothic-dsquared2-belt-clutch/CLW0031015042928088.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4ea21892/images/CLW0031015042928088M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4ea21892/images/CLW0031015042928088M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw642f5a78/images/CLW0031015042928088B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw81cb2f85/images/CLW0031015042928088S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw064c1d9b/images/CLW0031015042928088C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw41c7a34f/images/CLW0031015042928088L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc8c620aa/images/CLW0031015042928088D.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
BBW003918905143M802,"D2 Statement Soft Belt Bag, black/palladium",880.00,352.00,528.00,1,"['Home', 'SALE', 'Women', 'Bags', 'D2 Statement Soft Belt Bag']",https://www.dsquared2.com/us/d2-statement-soft-belt-bag/BBW003918905143M802.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5d2e1647/images/BBW003918905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5d2e1647/images/BBW003918905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4f635d2e/images/BBW003918905143M802B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd09f87bd/images/BBW003918905143M802S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw42771296/images/BBW003918905143M802C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw72753ac5/images/BBW003918905143M802LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
BBW004118905143M802,"D2 Statement Soft Mini Belt Bag, black/palladium",775.00,310.00,465.00,1,"['Home', 'SALE', 'Women', 'Bags', 'D2 Statement Soft Mini Belt Bag']",https://www.dsquared2.com/us/d2-statement-soft-mini-belt-bag/BBW004118905143M802.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9072a752/images/BBW004118905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9072a752/images/BBW004118905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw4801c7c6/images/BBW004118905143M802B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb170d8b6/images/BBW004118905143M802S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw064343c1/images/BBW004118905143M802C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw130d1119/images/BBW004118905143M802LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
CBW004218905143M802,"D2 Statement Soft Crossbody, black",845.00,338.00,507.00,1,"['Home', 'SALE', 'Women', 'Bags', 'D2 Statement Soft Crossbody']",https://www.dsquared2.com/us/d2-statement-soft-crossbody/CBW004218905143M802.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc8a8df6e/images/CBW004218905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc8a8df6e/images/CBW004218905143M802M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe9f4be64/images/CBW004218905143M802B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3536bd2d/images/CBW004218905143M802S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw14e071f2/images/CBW004218905143M802C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwfdcef610/images/CBW004218905143M802L.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
