filename,data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url
776519V2BJ12145,776519V2BJ12145,rumple messenger,S_S_2024,776519V2BJ12145,,not customizable,image,bottega veneta,fondant,2145,,None,4200,None,women-bags-new,men_bags,women,women-bags-new,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,776519V2BJ12145,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/2d6805b11e0ace8b/Thumbnail-776519V2BJ12145_A.jpg?v=3, https://bottega-veneta.dam.kering.com/m/71cbfc3a8adc39e0/Thumbnail-776519V2BJ12145_B.jpg?v=2, https://bottega-veneta.dam.kering.com/m/1d79692e0baed9d/Thumbnail-776519V2BJ12145_C.jpg?v=2, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/2d6805b11e0ace8b/Thumbnail-776519V2BJ12145_A.jpg?v=3",/en-us/rumple-messenger-fondant-776519V2BJ12145.html,men_bags.html
795637V4FV18803,795637V4FV18803,diago,F_W_2024/S_S_2025,795637V4FV18803,,not customizable,image,bottega veneta,black,8803,,None,3000,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,795637V4FV18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/17719f61eb725242/Thumbnail-795637V4FV18803_A.jpg?v=1, https://bottega-veneta.dam.kering.com/m/540461283ce8b6ef/Thumbnail-795637V4FV18803_B.jpg?v=2, https://bottega-veneta.dam.kering.com/m/3bfdba3beffc540c/Thumbnail-795637V4FV18803_C.jpg?v=2, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/17719f61eb725242/Thumbnail-795637V4FV18803_A.jpg?v=1",/en-us/diago-black-795637V4FV18803.html,men_bags.html
795637V4FV12919,795637V4FV12919,diago,F_W_2024,795637V4FV12919,,not customizable,image,bottega veneta,travertine,2919,,None,3000,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,795637V4FV12919,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/777729c122c987fe/Thumbnail-795637V4FV12919_A.jpg?v=2, https://bottega-veneta.dam.kering.com/m/7e43121065557881/Thumbnail-795637V4FV12919_B.jpg?v=1, https://bottega-veneta.dam.kering.com/m/6f140cb937fe0b87/Thumbnail-795637V4FV12919_C.jpg?v=1, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/777729c122c987fe/Thumbnail-795637V4FV12919_A.jpg?v=2",/en-us/diago-travertine-795637V4FV12919.html,men_bags.html
795637V4FV13386,795637V4FV13386,diago,F_W_2024,795637V4FV13386,,not customizable,image,bottega veneta,kaki,3386,,None,3000,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,notifyMe,795637V4FV13386,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/3d9e1f9909bec9dc/Thumbnail-795637V4FV13386_A.jpg?v=1, https://bottega-veneta.dam.kering.com/m/7137b5d31a46dd37/Thumbnail-795637V4FV13386_B.jpg?v=1, https://bottega-veneta.dam.kering.com/m/6e09f7af9c9c44a6/Thumbnail-795637V4FV13386_C.jpg?v=1, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/3d9e1f9909bec9dc/Thumbnail-795637V4FV13386_A.jpg?v=1",/en-us/diago-kaki-795637V4FV13386.html,men_bags.html
795125V4FV18803,795125V4FV18803,diago hobo,F_W_2024/S_S_2025,795125V4FV18803,,not customizable,image,bottega veneta,black,8803,,None,3900,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,795125V4FV18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/1f5fee69a5eaef9b/Thumbnail-795125V4FV18803_A.jpg?v=2, https://bottega-veneta.dam.kering.com/m/5f2ef0e5c4853240/Thumbnail-795125V4FV18803_B.jpg?v=2, https://bottega-veneta.dam.kering.com/m/7de30f7a0cefd4d/Thumbnail-795125V4FV18803_C.jpg?v=2, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, https://bottega-veneta.dam.kering.com/m/1f5fee69a5eaef9b/Thumbnail-795125V4FV18803_A.jpg?v=2",/en-us/diago-hobo-black-795125V4FV18803.html,men_bags.html
776209V3BD18803,776209V3BD18803,mini vertical cobble,S_S_2024,776209V3BD18803,,not customizable,image,bottega veneta,black,8803,,None,3100,None,men-crossbody-bags,men_bags,men,men-crossbody-bags,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,776209V3BD18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-vertical-cobble-black-776209V3BD18803.html,men_bags.html
755659V3BD13048,755659V3BD13048,small cobble messenger,F_W_2023/S_S_2024,755659V3BD13048,,not customizable,image,bottega veneta,emerald green,3048,,None,3600,None,men-crossbody-bags,men_bags,men,men-crossbody-bags,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755659V3BD13048,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-cobble-messenger-emerald-green-755659V3BD13048.html,men_bags.html
765537V3KF18803,765537V3KF18803,maxi cobble messenger,F_W_2023,765537V3KF18803,,not customizable,image,bottega veneta,black,8803,,None,7200,None,women-cobble,men_bags,women,women-cobble,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,765537V3KF18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/maxi-cobble-messenger-black-765537V3KF18803.html,men_bags.html
796811V4IL14166,796811V4IL14166,large cobble messenger,F_W_2024,796811V4IL14166,,not customizable,image,bottega veneta,abyss/indigo,4166,,None,5300,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,preorder,796811V4IL14166,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-cobble-messenger-abyss-indigo-796811V4IL14166.html,men_bags.html
786194V42E19802,786194V42E19802,large andiamo,S_S_2024,786194V42E19802,,not customizable,image,bottega veneta,natural/light wood,9802,,None,7900,None,knot,men_bags,new-arrivals,knot,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,preorder,786194V42E19802,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-andiamo-natural-light-wood-786194V42E19802.html,men_bags.html
786194VMAXN9803,786194VMAXN9803,large andiamo,F_W_2024/S_S_2024,786194VMAXN9803,,not customizable,image,bottega veneta,natural/black,9803,,None,7900,None,women-bags-new,men_bags,women,women-bags-new,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,preorder,786194VMAXN9803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-andiamo-natural-black-786194VMAXN9803.html,men_bags.html
789039V42E19802,789039V42E19802,large andiamo backpack,S_S_2024,789039V42E19802,,not customizable,image,bottega veneta,natural/light wood,9802,,None,8100,None,men-backpacks,men_bags,men,men-backpacks,bv_macro_men_bags,bv_micro_men_backpacks,bv_super_micro_men_backpacks,productList,nonEcom,789039V42E19802,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-andiamo-backpack-natural-light-wood-789039V42E19802.html,men_bags.html
766019VCPP12272,766019VCPP12272,large andiamo,F_W_2023/F_W_2024/S_S_2024/S_S_2025,766019VCPP12272,,not customizable,image,bottega veneta,fondant,2272,,None,8000,None,women-top-handle-bags,men_bags,women,women-top-handle-bags,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,notifyMe,766019VCPP12272,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-andiamo-fondant-766019VCPP12272.html,men_bags.html
787534V45R32762,787534V45R32762,bistrot pouch,S_S_2024,787534V45R32762,,not customizable,image,bottega veneta,beige/black,2762,,None,6150,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_document_cases,bv_super_micro_men_document_cases,productList,preorder,787534V45R32762,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/bistrot-pouch-beige-black-787534V45R32762.html,men_bags.html
766806V45R32762,766806V45R32762,small intrecciato tote bag,F_W_2023/S_S_2024,766806V45R32762,,not customizable,image,bottega veneta,beige/black,2762,,None,4400,None,men-bags-new,men_bags,men,men-bags-new,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,notifyMe,766806V45R32762,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-tote-bag-beige-black-766806V45R32762.html,men_bags.html
766806V3KI11148,766806V3KI11148,small intrecciato tote bag,F_W_2023,766806V3KI11148,,not customizable,image,bottega veneta,black / natural,1148,,None,3400,None,men-tote-bags,men_bags,men,men-tote-bags,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,766806V3KI11148,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-tote-bag-black-natural-766806V3KI11148.html,men_bags.html
729229V2HL18803,729229V2HL18803,large intrecciato tote bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024/S_S_2025,729229V2HL18803,,not customizable,image,bottega veneta,black,8803,,None,5200,None,men-intrecciato,men_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,729229V2HL18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-intrecciato-tote-bag-black-729229V2HL18803.html,men_bags.html
795628V2HL18803,795628V2HL18803,small intrecciato zipped tote,F_W_2024/S_S_2025,795628V2HL18803,,not customizable,image,bottega veneta,black,8803,,None,4100,None,family-month-father,men_bags,gifts,family-month-father,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,795628V2HL18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-zipped-tote-black-795628V2HL18803.html,men_bags.html
