id,productName,shortDescription,productUrl,price,price_min,price_max,imageUrls,productCharacteristics,variationAttributes
I20911A00170549SK075,Treompan Down Vest,"Boasting a classic silhouette, the Treompan down vest transitions seamlessly from days in the office to weekends spent outdoors. The puffer vest is crafted from a compact nylon fabric that has excellent breathability and water repellency.",https://www.moncler.com/en-us/men/outerwear/vests/treompan-down-vest-white-I20911A00170549SK075.html,$960.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_X/dpx6uv/std/0x0/I20911A00170549SK075_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_F/dpx6uv/std/0x0/I20911A00170549SK075_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_R/dpx6uv/std/0x0/I20911A00170549SK075_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_E/dpx6uv/std/0x0/I20911A00170549SK075_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_D/dpx6uv/std/0x0/I20911A00170549SK075_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_A/dpx6uv/std/0x0/I20911A00170549SK075_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_B/dpx6uv/std/0x0/I20911A00170549SK075_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I20911A00170549SK075_G/dpx6uv/std/0x0/I20911A00170549SK075_G.jpg']",<ul><li>Crafted from lightweight micro chic</li><li>Lightweight micro chic lining</li><li>Down-filled</li><li>Collar with snap button closure</li><li>Zipper closure</li><li>Zipped pockets</li><li>Leather logo</li></ul>,"{'Color': 'White (ID: 075), Midnight Navy Blue (ID: 779)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A000595396L060,Chaofeng Short Down Jacket,"Crafted from ultra-light nylon, the Chaofeng down jacket's quilting creates a powerful silhouette. The short puffer's lining boasts a Dragon symbol printed close to the heart - symbolizing protection and good fortune. The warmer is part of the Year of the Dragon capsule collection.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/chaofeng-short-down-jacket-white-J10911A000595396L060.html,"$1,845.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_X/dpx6uv/std/0x0/J10911A000595396L060_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_F/dpx6uv/std/0x0/J10911A000595396L060_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_R/dpx6uv/std/0x0/J10911A000595396L060_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_E/dpx6uv/std/0x0/J10911A000595396L060_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_D/dpx6uv/std/0x0/J10911A000595396L060_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_A/dpx6uv/std/0x0/J10911A000595396L060_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_B/dpx6uv/std/0x0/J10911A000595396L060_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_G/dpx6uv/std/0x0/J10911A000595396L060_G.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L060_H/dpx6uv/std/0x0/J10911A000595396L060_H.jpg']","<ul><li>Crafted from ultra-light transparent nylon</li><li>Longue saison lining</li><li>Down-filled</li><li>Zipper closure</li><li>Zipped pockets</li><li>Elastic hood, hem and cuffs</li><li>Hem with drawstring fastening</li><li>Printed logo</li><li>Dragon logo patch</li></ul>","{'Color': 'White (ID: 060), Black (ID: 999)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A00106595B160A,Lautaret Down Vest,"Exemplary of forward-thinking menswear cut from performance-oriented fabrics, the Lautaret down vest is crafted from micro ripstop: a highly resistant, waterproof fabric. The vest's down fill is alternated between the horizontal quilting, resulting in an ultra-lightweight warmer that can be worn year round. Easily packable in its side pocket pouch, the vest is an ideal travel companion.",https://www.moncler.com/en-us/men/outerwear/vests/lautaret-down-vest-lilac-J10911A00106595B160A.html,"$1,065.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_X/dpx6uv/std/0x0/J10911A00106595B160A_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_F/dpx6uv/std/0x0/J10911A00106595B160A_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_R/dpx6uv/std/0x0/J10911A00106595B160A_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_E/dpx6uv/std/0x0/J10911A00106595B160A_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_D/dpx6uv/std/0x0/J10911A00106595B160A_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_A/dpx6uv/std/0x0/J10911A00106595B160A_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_B/dpx6uv/std/0x0/J10911A00106595B160A_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00106595B160A_G/dpx6uv/std/0x0/J10911A00106595B160A_G.jpg']",<ul><li>Crafted from micro ripstop</li><li>Down-filled front</li><li>Packable</li><li>Zipper closure</li><li>Zipped pockets</li><li>Logo patch</li><li>Back logo details</li></ul>,"{'Color': 'Lilac (ID: 60A), Black (ID: 999)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A000595396L999,Chaofeng Short Down Jacket,"Crafted from ultra-light nylon, the Chaofeng down jacket's quilting creates a powerful silhouette. The short puffer's lining boasts a Dragon symbol printed close to the heart - symbolizing protection and good fortune. The warmer is part of the Year of the Dragon capsule collection.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/chaofeng-short-down-jacket-black-J10911A000595396L999.html,"$1,845.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_X/dpx6uv/std/0x0/J10911A000595396L999_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_F/dpx6uv/std/0x0/J10911A000595396L999_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_R/dpx6uv/std/0x0/J10911A000595396L999_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_E/dpx6uv/std/0x0/J10911A000595396L999_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_D/dpx6uv/std/0x0/J10911A000595396L999_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_A/dpx6uv/std/0x0/J10911A000595396L999_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_B/dpx6uv/std/0x0/J10911A000595396L999_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_G/dpx6uv/std/0x0/J10911A000595396L999_G.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A000595396L999_H/dpx6uv/std/0x0/J10911A000595396L999_H.jpg']","<ul><li>Crafted from ultra-light transparent nylon</li><li>Longue saison lining</li><li>Down-filled</li><li>Zipper closure</li><li>Zipped pockets</li><li>Elastic hood, hem and cuffs</li><li>Hem with drawstring fastening</li><li>Printed logo</li><li>Dragon logo patch</li></ul>","{'Color': 'Black (ID: 999), White (ID: 060)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911C0000668953038,Meads Rain Coat,"Highly resistant, yet lightweight, the Meads rain coat is crafted from a fabric is water-repellent. Contrast fabric on the side adds the finishing touch. A pull-out hood adds the finishing touch.",https://www.moncler.com/en-us/men/outerwear/windbreakers-and-raincoats/meads-rain-coat-off-white-J10911C0000668953038.html,"$1,770.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_X/dpx6uv/std/0x0/J10911C0000668953038_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_F/dpx6uv/std/0x0/J10911C0000668953038_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_R/dpx6uv/std/0x0/J10911C0000668953038_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_E/dpx6uv/std/0x0/J10911C0000668953038_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_D/dpx6uv/std/0x0/J10911C0000668953038_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_A/dpx6uv/std/0x0/J10911C0000668953038_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_B/dpx6uv/std/0x0/J10911C0000668953038_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_G/dpx6uv/std/0x0/J10911C0000668953038_G.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911C0000668953038_H/dpx6uv/std/0x0/J10911C0000668953038_H.jpg']","<ul><li>Crafted from lightweight transparent nylon ripstop</li><li>Pull-out hood</li><li>Back yoke</li><li>Zipper closure</li><li>Pockets with zipper and snap button closure</li><li>Hood, waist, and hem with elastic drawstring fastening</li><li>Adjustable cuffs</li><li>Felt logo patch</li></ul>","{'Color': 'Off White (ID: 038)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A00158549SK263,Meidassa Jacket,"Elegant lines are paired with technical fabrics in the Meidassa jacket, crafted from Airsoft - a lightweight nylon fabric notable for its durability and water-repellency. Jersey lining enhances comfort, while leather details provide the finishing touch.",https://www.moncler.com/en-us/men/outerwear/windbreakers-and-raincoats/meidassa-jacket-red-J10911A00158549SK263.html,"$1,260.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_X/dpx6uv/std/0x0/J10911A00158549SK263_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_F/dpx6uv/std/0x0/J10911A00158549SK263_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_R/dpx6uv/std/0x0/J10911A00158549SK263_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_E/dpx6uv/std/0x0/J10911A00158549SK263_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_D/dpx6uv/std/0x0/J10911A00158549SK263_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_A/dpx6uv/std/0x0/J10911A00158549SK263_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_B/dpx6uv/std/0x0/J10911A00158549SK263_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00158549SK263_G/dpx6uv/std/0x0/J10911A00158549SK263_G.jpg']",<ul><li>Crafted from Airsoft</li><li>Jersey lining</li><li>Two-way zipper closure</li><li>Zipped inner and outer pockets</li><li>Elastic cuffs and hem</li><li>Inner label with fabric description</li><li>Leather logo patch</li></ul>,"{'Color': 'Red Brown (ID: 263), Navy Blue (ID: 779), Black (ID: 999), White (ID: 216)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10918G00038809KR60A,Logo Motif Hoodie,"Crafted from cotton fleece, this hoodie is embellished with a fading-effect logo motif. The hooded sweatshirt is featured in a loose fit.",https://www.moncler.com/en-us/men/ready-to-wear/sweatshirts/logo-motif-hoodie-lilac-J10918G00038809KR60A.html,$840.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_X/dpx6uv/std/0x0/J10918G00038809KR60A_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_F/dpx6uv/std/0x0/J10918G00038809KR60A_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_R/dpx6uv/std/0x0/J10918G00038809KR60A_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_E/dpx6uv/std/0x0/J10918G00038809KR60A_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_D/dpx6uv/std/0x0/J10918G00038809KR60A_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_A/dpx6uv/std/0x0/J10918G00038809KR60A_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_B/dpx6uv/std/0x0/J10918G00038809KR60A_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00038809KR60A_G/dpx6uv/std/0x0/J10918G00038809KR60A_G.jpg']",<ul><li>Crafted from cotton fleece</li><li>Hood</li><li>Zipped front pocket</li><li>Water-based blurred  and embossed rubberized prints</li><li>Embossed silicone logo patch</li></ul>,"{'Color': 'Lilac (ID: 60A), Grey   Brown (ID: 916), Black (ID: 999)', 'Size': 'XS (ID: XS), S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL), 4XL (ID: 4XL)'}"
J10911G00012549SK216,Piz Shacket,"Elegant lines are paired with technical fabrics in the Piz overshirt, crafted from Airsoft - a lightweight nylon fabric notable for its durability and water-repellency. Jersey lining enhances comfort, while leather details provide the finishing touch to the shacket.",https://www.moncler.com/en-us/men/outerwear/windbreakers-and-raincoats/piz-shacket-white-J10911G00012549SK216.html,"$1,490.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_X/dpx6uv/std/0x0/J10911G00012549SK216_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_F/dpx6uv/std/0x0/J10911G00012549SK216_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_R/dpx6uv/std/0x0/J10911G00012549SK216_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_E/dpx6uv/std/0x0/J10911G00012549SK216_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_D/dpx6uv/std/0x0/J10911G00012549SK216_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_A/dpx6uv/std/0x0/J10911G00012549SK216_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_B/dpx6uv/std/0x0/J10911G00012549SK216_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_G/dpx6uv/std/0x0/J10911G00012549SK216_G.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_H/dpx6uv/std/0x0/J10911G00012549SK216_H.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911G00012549SK216_I/dpx6uv/std/0x0/J10911G00012549SK216_I.jpg']",<ul><li>Crafted from lightweight micro nylon</li><li>Lightweight micro chic lining on the sleeves</li><li>Jersey mélange lining on the body</li><li>Zipper and snap button closure</li><li>Zipped inner and outer pockets</li><li>Chest pockets</li><li>Adjustable cuffs</li><li>inner tricolor trim</li><li>Inner label with fabric description</li><li>Leather logo patch</li></ul>,"{'Color': 'White (ID: 216)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A00112597KXS99,Sautron Hooded Jacket,"Inspired by deep-sea exploration, the Sautron jacket is crafted from reflective mesh finely printed with a wavy pattern. The futuristic jacket is finished with a hood.",https://www.moncler.com/en-us/men/outerwear/windbreakers-and-raincoats/sautron-hooded-jacket-grey-J10911A00112597KXS99.html,"$1,700.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_X/dpx6uv/std/0x0/J10911A00112597KXS99_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_F/dpx6uv/std/0x0/J10911A00112597KXS99_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_R/dpx6uv/std/0x0/J10911A00112597KXS99_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_E/dpx6uv/std/0x0/J10911A00112597KXS99_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_D/dpx6uv/std/0x0/J10911A00112597KXS99_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_A/dpx6uv/std/0x0/J10911A00112597KXS99_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_B/dpx6uv/std/0x0/J10911A00112597KXS99_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00112597KXS99_G/dpx6uv/std/0x0/J10911A00112597KXS99_G.jpg']",<ul><li>Crafted from reflective mesh</li><li>Micro soft technique lining</li><li>Hood</li><li>Zipper closure</li><li>Zipped pockets</li><li>Elastic hem and cuffs</li><li>Logo patch</li></ul>,"{'Color': 'Grey (ID: S99)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A00066M3938815,Monviso Suede Down Jacket,"Presenting a fresh vision of menswear, the Monviso down jacket is crafted from suede and micro chic nylon. A supple leather trim adds the finishing touch to the short puffer.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/monviso-suede-down-jacket-green-J10911A00066M3938815.html,"$4,040.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_X/dpx6uv/std/0x0/J10911A00066M3938815_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_F/dpx6uv/std/0x0/J10911A00066M3938815_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_R/dpx6uv/std/0x0/J10911A00066M3938815_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_E/dpx6uv/std/0x0/J10911A00066M3938815_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_D/dpx6uv/std/0x0/J10911A00066M3938815_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_A/dpx6uv/std/0x0/J10911A00066M3938815_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_B/dpx6uv/std/0x0/J10911A00066M3938815_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00066M3938815_G/dpx6uv/std/0x0/J10911A00066M3938815_G.jpg']",<ul><li>Crafted from suede and lightweight micro chic nylon</li><li>Lightweight micro chic nylon lining</li><li>Down-filled</li><li>Knit cuffs and inner collar</li><li>Zipper closure</li><li>Zipped pockets with a nappa leather trim</li><li>Hem with elastic drawstring fastening</li><li>Synthetic material logo</li></ul>,"{'Color': 'Green (ID: 815)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10918C000598390Y916,Vertical Logo T-Shirt,"This t-shirt for men is inspired by minimalism and features vertical logo lettering on the back. Crafted in pure cotton jersey, it showcases a short sleeve, crew neck silhouette with a regular fit.",https://www.moncler.com/en-us/men/ready-to-wear/polos-and-t-shirts/vertical-logo-t-shirt-grey--brown-J10918C000598390Y916.html,$385.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_X/dpx6uv/std/0x0/J10918C000598390Y916_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_F/dpx6uv/std/0x0/J10918C000598390Y916_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_R/dpx6uv/std/0x0/J10918C000598390Y916_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_E/dpx6uv/std/0x0/J10918C000598390Y916_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_D/dpx6uv/std/0x0/J10918C000598390Y916_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_A/dpx6uv/std/0x0/J10918C000598390Y916_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_B/dpx6uv/std/0x0/J10918C000598390Y916_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918C000598390Y916_G/dpx6uv/std/0x0/J10918C000598390Y916_G.jpg']",<ul><li>Crafted from cotton jersey</li><li>Crew neck</li><li>Short sleeves</li><li>Flocked logo lettering on back</li><li>Logo patch on chest</li></ul>,"{'Color': 'Grey   Brown (ID: 916), Optical White (ID: 001), Black (ID: 999)', 'Size': 'XS (ID: XS), S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL), 4XL (ID: 4XL)'}"
J10918G0004189A8F051,Sweatshirt with Pocket,"Perfectly relaxed, this loose fit sweatshirt is crafted from lightweight cotton fleece. The crew neck is embellished with a nylon pocket on the chest and minimal branding.",https://www.moncler.com/en-us/men/ready-to-wear/sweatshirts/sweatshirt-with-pocket-white-and-green-J10918G0004189A8F051.html,$710.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_X/dpx6uv/std/0x0/J10918G0004189A8F051_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_F/dpx6uv/std/0x0/J10918G0004189A8F051_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_R/dpx6uv/std/0x0/J10918G0004189A8F051_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_E/dpx6uv/std/0x0/J10918G0004189A8F051_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_D/dpx6uv/std/0x0/J10918G0004189A8F051_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_A/dpx6uv/std/0x0/J10918G0004189A8F051_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0004189A8F051_B/dpx6uv/std/0x0/J10918G0004189A8F051_B.jpg']",<ul><li>Crafted from lightweight cotton fleece blend</li><li>Crew neck</li><li>Chest pocket</li><li>Embossed logo lettering</li></ul>,"{'Color': 'White & Green (ID: 051)', 'Size': 'XS (ID: XS), S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL), 4XL (ID: 4XL)'}"
J10911A00008M3977S70,Tablasses Reversible Down Jacket,"As versatile as they come, the Tablasses down jacket is reversible. The short puffer features one monochrome, boudin-quilted face; while the smooth face boasts a graphic monogram print. The practical puffer is enhanced with a detachable hood.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/tablasses-reversible-down-jacket-dark-blue-J10911A00008M3977S70.html,"$2,480.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_X/dpx6uv/std/0x0/J10911A00008M3977S70_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_F/dpx6uv/std/0x0/J10911A00008M3977S70_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_R/dpx6uv/std/0x0/J10911A00008M3977S70_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_E/dpx6uv/std/0x0/J10911A00008M3977S70_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_D/dpx6uv/std/0x0/J10911A00008M3977S70_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_A/dpx6uv/std/0x0/J10911A00008M3977S70_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_B/dpx6uv/std/0x0/J10911A00008M3977S70_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00008M3977S70_G/dpx6uv/std/0x0/J10911A00008M3977S70_G.jpg']",<ul><li>Crafted from polyester</li><li>Polyester lining</li><li>Down-filled</li><li>Reversible</li><li>Collar with snap button closure</li><li>Detachable and adjustable hood</li><li>Reversible zipper closure</li><li>Zipped pockets</li><li>Sleeve pocket with snap button closure</li></ul>,"{'Color': 'Dark Blue (ID: S70)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
